1.41000e-01 1.69287e+07 4.32677e+05
1.42000e-01 1.65838e+07 5.69126e+05
1.43000e-01 1.62432e+07 4.21001e+05
1.44000e-01 1.59070e+07 3.80553e+05
1.45000e-01 1.55752e+07 3.75184e+05
1.46000e-01 1.52477e+07 5.37908e+05
1.47000e-01 1.49247e+07 3.64439e+05
1.48000e-01 1.46060e+07 5.22282e+05
1.49000e-01 1.42918e+07 4.18011e+05
1.50000e-01 1.39820e+07 3.80007e+05
1.51000e-01 1.36766e+07 4.05350e+05
1.52000e-01 1.33756e+07 3.68344e+05
1.53000e-01 1.30790e+07 4.53165e+05
1.54000e-01 1.27869e+07 4.75648e+05
1.55000e-01 1.24992e+07 3.21713e+05
1.56000e-01 1.22158e+07 3.45204e+05
1.57000e-01 1.19369e+07 3.96051e+05
1.58000e-01 1.16624e+07 2.78136e+05
1.59000e-01 1.13922e+07 3.00744e+05
1.60000e-01 1.11264e+07 3.22432e+05
1.61000e-01 1.08650e+07 3.43215e+05
1.62000e-01 1.06079e+07 3.37164e+05
1.63000e-01 1.03551e+07 2.80203e+05
1.64000e-01 1.01066e+07 2.50135e+05
1.65000e-01 9.86237e+06 3.43798e+05
1.66000e-01 9.62241e+06 2.41042e+05
1.67000e-01 9.38668e+06 4.96743e+05
1.68000e-01 9.15516e+06 3.48127e+05
1.69000e-01 8.92783e+06 2.95962e+05
1.70000e-01 8.70466e+06 2.67935e+05
1.71000e-01 8.48562e+06 2.84614e+05
1.72000e-01 8.27068e+06 2.79019e+05
1.73000e-01 8.05981e+06 3.15552e+05
1.74000e-01 7.85298e+06 2.06149e+05
1.75000e-01 7.65016e+06 2.62565e+05
1.76000e-01 7.45131e+06 2.57194e+05
1.77000e-01 7.25641e+06 2.32508e+05
1.78000e-01 7.06541e+06 2.08688e+05
1.79000e-01 6.87828e+06 2.60014e+05
1.80000e-01 6.69499e+06 1.99958e+05
1.81000e-01 6.51549e+06 2.66828e+05
1.82000e-01 6.33975e+06 1.74038e+05
1.83000e-01 6.16773e+06 2.21314e+05
1.84000e-01 5.99939e+06 2.83041e+05
1.85000e-01 5.83469e+06 2.60480e+05
1.86000e-01 5.67359e+06 1.75071e+05
1.87000e-01 5.51604e+06 2.02232e+05
1.88000e-01 5.36200e+06 1.52023e+05
1.89000e-01 5.21144e+06 1.63391e+05
1.90000e-01 5.06431e+06 1.74121e+05
1.91000e-01 4.92056e+06 2.12582e+05
1.92000e-01 4.78015e+06 2.07589e+05
1.93000e-01 4.64304e+06 1.48633e+05
1.94000e-01 4.50919e+06 1.31901e+05
1.95000e-01 4.37854e+06 1.28735e+05
1.96000e-01 4.25105e+06 1.63310e+05
1.97000e-01 4.12668e+06 1.34823e+05
1.98000e-01 4.00538e+06 1.19564e+05
1.99000e-01 3.88711e+06 1.39940e+05
2.00000e-01 3.77182e+06 1.25095e+05
2.01000e-01 3.65946e+06 1.21971e+05
2.02000e-01 3.54999e+06 1.29716e+05
2.03000e-01 3.44336e+06 1.26440e+05
2.04000e-01 3.33953e+06 1.12958e+05
2.05000e-01 3.23845e+06 1.00066e+05
2.06000e-01 3.14007e+06 1.46244e+05
2.07000e-01 3.04435e+06 1.61467e+05
2.08000e-01 2.95124e+06 1.20272e+05
2.09000e-01 2.86070e+06 9.01086e+04
2.10000e-01 2.77268e+06 1.22851e+05
2.11000e-01 2.68713e+06 9.39903e+04
2.12000e-01 2.60402e+06 9.98318e+04
2.13000e-01 2.52329e+06 1.13388e+05
2.14000e-01 2.44490e+06 1.02495e+05
2.15000e-01 2.36881e+06 8.44183e+04
2.16000e-01 2.29497e+06 1.04573e+05
2.17000e-01 2.22333e+06 9.45072e+04
2.18000e-01 2.15386e+06 8.48988e+04
2.19000e-01 2.08651e+06 7.57333e+04
2.20000e-01 2.02123e+06 6.69975e+04
2.21000e-01 1.95799e+06 7.82350e+04
2.22000e-01 1.89675e+06 7.61293e+04
2.23000e-01 1.83745e+06 6.17332e+04
2.24000e-01 1.78005e+06 8.41000e+04
2.25000e-01 1.72453e+06 7.01493e+04
2.26000e-01 1.67083e+06 6.82649e+04
2.27000e-01 1.61891e+06 6.64365e+04
2.28000e-01 1.56874e+06 5.92722e+04
2.29000e-01 1.52027e+06 5.76914e+04
2.30000e-01 1.47347e+06 6.63702e+04
2.31000e-01 1.42830e+06 6.46152e+04
2.32000e-01 1.38471e+06 5.32344e+04
2.33000e-01 1.34267e+06 7.54046e+04
2.34000e-01 1.30215e+06 5.04920e+04
2.35000e-01 1.26310e+06 4.47140e+04
2.36000e-01 1.22549e+06 5.22807e+04
2.37000e-01 1.18928e+06 7.21804e+04
2.38000e-01 1.15444e+06 5.79437e+04
2.39000e-01 1.12093e+06 6.05326e+04
2.40000e-01 1.08872e+06 4.32948e+04
2.41000e-01 1.05777e+06 4.60798e+04
2.42000e-01 1.02805e+06 4.49704e+04
2.43000e-01 9.99529e+05 5.12200e+04
2.44000e-01 9.72169e+05 5.35956e+04
2.45000e-01 9.45939e+05 3.83991e+04
2.46000e-01 9.20809e+05 4.09432e+04
2.47000e-01 8.96746e+05 3.66988e+04
2.48000e-01 8.73721e+05 3.59007e+04
2.49000e-01 8.51703e+05 3.83303e+04
2.50000e-01 8.30663e+05 3.44050e+04
2.51000e-01 8.10570e+05 4.90269e+04
2.52000e-01 7.91397e+05 3.60435e+04
2.53000e-01 7.73116e+05 4.41876e+04
2.54000e-01 7.55698e+05 3.17990e+04
2.55000e-01 7.39116e+05 3.12224e+04
2.56000e-01 7.23344e+05 4.18302e+04
2.57000e-01 7.08356e+05 3.28979e+04
2.58000e-01 6.94126e+05 3.50587e+04
2.59000e-01 6.80629e+05 2.92002e+04
2.60000e-01 6.67840e+05 3.13765e+04
2.61000e-01 6.55735e+05 2.57704e+04
2.62000e-01 6.44291e+05 3.05013e+04
2.63000e-01 6.33484e+05 2.75939e+04
2.64000e-01 6.23291e+05 2.97302e+04
2.65000e-01 6.13691e+05 3.91764e+04
2.66000e-01 6.04662e+05 2.42151e+04
2.67000e-01 5.96182e+05 2.39650e+04
2.68000e-01 5.88231e+05 2.37336e+04
2.69000e-01 5.80788e+05 2.35198e+04
2.70000e-01 5.73834e+05 2.79893e+04
2.71000e-01 5.67350e+05 2.77748e+04
2.72000e-01 5.61316e+05 3.44774e+04
2.73000e-01 5.55714e+05 2.28383e+04
2.74000e-01 5.50526e+05 3.17889e+04
2.75000e-01 5.45735e+05 2.25919e+04
2.76000e-01 5.41323e+05 3.14850e+04
2.77000e-01 5.37274e+05 2.24023e+04
2.78000e-01 5.33572e+05 2.45603e+04
2.79000e-01 5.30200e+05 2.67198e+04
2.80000e-01 5.27144e+05 2.66605e+04
2.81000e-01 5.24388e+05 2.66155e+04
2.82000e-01 5.21918e+05 2.87999e+04
2.83000e-01 5.19720e+05 3.32084e+04
2.84000e-01 5.17779e+05 2.87738e+04
2.85000e-01 5.16083e+05 2.65671e+04
2.86000e-01 5.14617e+05 2.43687e+04
2.87000e-01 5.13370e+05 2.21770e+04
2.88000e-01 5.12330e+05 2.44297e+04
2.89000e-01 5.11483e+05 3.55995e+04
2.90000e-01 5.10819e+05 2.45266e+04
2.91000e-01 5.10326e+05 2.23530e+04
2.92000e-01 5.09994e+05 2.46565e+04
2.93000e-01 5.09811e+05 2.92297e+04
2.94000e-01 5.09767e+05 2.25584e+04
2.95000e-01 5.09852e+05 2.71674e+04
2.96000e-01 5.10057e+05 2.95427e+04
2.97000e-01 5.10372e+05 2.28155e+04
2.98000e-01 5.10787e+05 2.52022e+04
2.99000e-01 5.11295e+05 2.30112e+04
3.00000e-01 5.11886e+05 2.54256e+04
3.01000e-01 5.12553e+05 3.01885e+04
3.02000e-01 5.13286e+05 3.03310e+04
3.03000e-01 5.14080e+05 3.98566e+04
3.04000e-01 5.14925e+05 3.53419e+04
3.05000e-01 5.15815e+05 2.60468e+04
3.06000e-01 5.16742e+05 3.09380e+04
3.07000e-01 5.17701e+05 2.39207e+04
3.08000e-01 5.18684e+05 3.12563e+04
3.09000e-01 5.19685e+05 2.65846e+04
3.10000e-01 5.20698e+05 4.37273e+04
3.11000e-01 5.21718e+05 3.17433e+04
3.12000e-01 5.22738e+05 2.45440e+04
3.13000e-01 5.23754e+05 2.46698e+04
3.14000e-01 5.24760e+05 2.97554e+04
3.15000e-01 5.25751e+05 2.74130e+04
3.16000e-01 5.26722e+05 2.50458e+04
3.17000e-01 5.27670e+05 2.76869e+04
3.18000e-01 5.28589e+05 2.52921e+04
3.19000e-01 5.29475e+05 2.79556e+04
3.20000e-01 5.30325e+05 3.83016e+04
3.21000e-01 5.31135e+05 4.36093e+04
3.22000e-01 5.31900e+05 3.86546e+04
3.23000e-01 5.32618e+05 4.65901e+04
3.24000e-01 5.33286e+05 2.59953e+04
3.25000e-01 5.33900e+05 3.13259e+04
3.26000e-01 5.34457e+05 2.62123e+04
3.27000e-01 5.34956e+05 4.21064e+04
3.28000e-01 5.35392e+05 2.90605e+04
3.29000e-01 5.35764e+05 2.91685e+04
3.30000e-01 5.36070e+05 3.45966e+04
3.31000e-01 5.36307e+05 3.73848e+04
3.32000e-01 5.36474e+05 3.75109e+04
3.33000e-01 5.36568e+05 3.22543e+04
3.34000e-01 5.36589e+05 3.50483e+04
3.35000e-01 5.36535e+05 3.51492e+04
3.36000e-01 5.36404e+05 3.52455e+04
3.37000e-01 5.36195e+05 2.71815e+04
3.38000e-01 5.35907e+05 3.81470e+04
3.39000e-01 5.35540e+05 3.00400e+04
3.40000e-01 5.35091e+05 3.83131e+04
3.41000e-01 5.34562e+05 3.56453e+04
3.42000e-01 5.33950e+05 3.84568e+04
3.43000e-01 5.33257e+05 2.75129e+04
3.44000e-01 5.32480e+05 3.03093e+04
3.45000e-01 5.31621e+05 2.75893e+04
3.46000e-01 5.30679e+05 3.86697e+04
3.47000e-01 5.29654e+05 4.14702e+04
3.48000e-01 5.28545e+05 3.59695e+04
3.49000e-01 5.27354e+05 2.76862e+04
3.50000e-01 5.26081e+05 3.04683e+04
3.51000e-01 5.24726e+05 2.77073e+04
3.52000e-01 5.23289e+05 3.87931e+04
3.53000e-01 5.21770e+05 3.04782e+04
3.54000e-01 5.20172e+05 3.04713e+04
3.55000e-01 5.18493e+05 3.04591e+04
3.56000e-01 5.16736e+05 3.04409e+04
3.57000e-01 5.14900e+05 4.14790e+04
3.58000e-01 5.12987e+05 3.31526e+04
3.59000e-01 5.10997e+05 3.31165e+04
3.60000e-01 5.08933e+05 3.30752e+04
3.61000e-01 5.06794e+05 3.30272e+04
3.62000e-01 5.04582e+05 2.74795e+04
3.63000e-01 5.02298e+05 3.29161e+04
3.64000e-01 4.99943e+05 3.28514e+04
3.65000e-01 4.97520e+05 3.00493e+04
3.66000e-01 4.95028e+05 4.08830e+04
3.67000e-01 4.92469e+05 3.26252e+04
3.68000e-01 4.89846e+05 3.79642e+04
3.69000e-01 4.87158e+05 3.24507e+04
3.70000e-01 4.84409e+05 3.23531e+04
3.71000e-01 4.81599e+05 2.95635e+04
3.72000e-01 4.78729e+05 3.48245e+04
3.73000e-01 4.75803e+05 3.47038e+04
3.74000e-01 4.72820e+05 3.72381e+04
3.75000e-01 4.69783e+05 3.70973e+04
3.76000e-01 4.66694e+05 3.69513e+04
3.77000e-01 4.63554e+05 2.89134e+04
3.78000e-01 4.60364e+05 4.44938e+04
3.79000e-01 4.57128e+05 2.86638e+04
3.80000e-01 4.53846e+05 3.11261e+04
3.81000e-01 4.50520e+05 3.09781e+04
3.82000e-01 4.47152e+05 3.33958e+04
3.83000e-01 4.43744e+05 2.81149e+04
3.84000e-01 4.40299e+05 3.55977e+04
3.85000e-01 4.36816e+05 4.04643e+04
3.86000e-01 4.33299e+05 3.26978e+04
3.87000e-01 4.29750e+05 3.50134e+04
3.88000e-01 4.26170e+05 3.48102e+04
3.89000e-01 4.22561e+05 2.71881e+04
3.90000e-01 4.18925e+05 2.45672e+04
3.91000e-01 4.15265e+05 3.17385e+04
3.92000e-01 4.11581e+05 2.91112e+04
3.93000e-01 4.07876e+05 3.37422e+04
3.94000e-01 4.04152e+05 2.63376e+04
3.95000e-01 4.00411e+05 2.85372e+04
3.96000e-01 3.96654e+05 2.36169e+04
3.97000e-01 3.92884e+05 2.81415e+04
3.98000e-01 3.89103e+05 2.79411e+04
3.99000e-01 3.85312e+05 3.00498e+04
4.00000e-01 3.81513e+05 2.75333e+04
4.01000e-01 3.77708e+05 2.96034e+04
4.02000e-01 3.73900e+05 2.48589e+04
4.03000e-01 3.70090e+05 2.69085e+04
4.04000e-01 3.66279e+05 2.66976e+04
4.05000e-01 3.62470e+05 2.20711e+04
4.06000e-01 3.58664e+05 3.06515e+04
4.07000e-01 3.54864e+05 3.25731e+04
4.08000e-01 3.51071e+05 3.01505e+04
4.09000e-01 3.47287e+05 4.05765e+04
4.10000e-01 3.43513e+05 2.54118e+04
4.11000e-01 3.39751e+05 2.51949e+04
4.12000e-01 3.36004e+05 2.49772e+04
4.13000e-01 3.32271e+05 2.47605e+04
4.14000e-01 3.28556e+05 2.65882e+04
4.15000e-01 3.24860e+05 2.22991e+04
4.16000e-01 3.21184e+05 2.00901e+04
4.17000e-01 3.17530e+05 2.58827e+04
4.18000e-01 3.13899e+05 2.56501e+04
4.19000e-01 3.10292e+05 2.93238e+04
4.20000e-01 3.06712e+05 2.13072e+04
4.21000e-01 3.03159e+05 2.11115e+04
4.22000e-01 2.99635e+05 1.90148e+04
4.23000e-01 2.96140e+05 2.82557e+04
4.24000e-01 2.92677e+05 2.05271e+04
4.25000e-01 2.89246e+05 2.21830e+04
4.26000e-01 2.85849e+05 2.92975e+04
4.27000e-01 2.82486e+05 2.17664e+04
4.28000e-01 2.79159e+05 1.79666e+04
4.29000e-01 2.75869e+05 1.95769e+04
4.30000e-01 2.72616e+05 2.46799e+04
4.31000e-01 2.69401e+05 2.26976e+04
4.32000e-01 2.66226e+05 2.24829e+04
4.33000e-01 2.63091e+05 2.22689e+04
4.34000e-01 2.59996e+05 2.37545e+04
4.35000e-01 2.56943e+05 2.01674e+04
4.36000e-01 2.53933e+05 1.66484e+04
4.37000e-01 2.50965e+05 1.81399e+04
4.38000e-01 2.48041e+05 1.79683e+04
4.39000e-01 2.45160e+05 1.94184e+04
4.40000e-01 2.42324e+05 1.76339e+04
4.41000e-01 2.39533e+05 2.06467e+04
4.42000e-01 2.36788e+05 1.57356e+04
4.43000e-01 2.34087e+05 1.87094e+04
4.44000e-01 2.31433e+05 2.00840e+04
4.45000e-01 2.28825e+05 2.29618e+04
4.46000e-01 2.26264e+05 1.82038e+04
4.47000e-01 2.23749e+05 2.25526e+04
4.48000e-01 2.21281e+05 1.49016e+04
4.49000e-01 2.18861e+05 1.77261e+04
4.50000e-01 2.16487e+05 2.19666e+04
4.51000e-01 2.14160e+05 1.74216e+04
4.52000e-01 2.11881e+05 2.30326e+04
4.53000e-01 2.09649e+05 2.14117e+04
4.54000e-01 2.07464e+05 2.12352e+04
4.55000e-01 2.05326e+05 2.38712e+04
4.56000e-01 2.03235e+05 2.22864e+04
4.57000e-01 2.01191e+05 1.79651e+04
4.58000e-01 1.99194e+05 1.50826e+04
4.59000e-01 1.97243e+05 1.63276e+04
4.60000e-01 1.95339e+05 1.75572e+04
4.61000e-01 1.93480e+05 1.87667e+04
4.62000e-01 1.91668e+05 1.46399e+04
4.63000e-01 1.89902e+05 1.58578e+04
4.64000e-01 1.88180e+05 1.83718e+04
4.65000e-01 1.86504e+05 1.30345e+04
4.66000e-01 1.84872e+05 1.55380e+04
4.67000e-01 1.83285e+05 1.54367e+04
4.68000e-01 1.81742e+05 2.04551e+04
4.69000e-01 1.80242e+05 1.65169e+04
4.70000e-01 1.78785e+05 1.38924e+04
4.71000e-01 1.77371e+05 1.50678e+04
4.72000e-01 1.76000e+05 1.87294e+04
4.73000e-01 1.74670e+05 1.49029e+04
4.74000e-01 1.73381e+05 1.48230e+04
4.75000e-01 1.72133e+05 1.47478e+04
4.76000e-01 1.70925e+05 2.07923e+04
4.77000e-01 1.69756e+05 1.70402e+04
4.78000e-01 1.68627e+05 1.93862e+04
4.79000e-01 1.67537e+05 1.32709e+04
4.80000e-01 1.66484e+05 2.16233e+04
4.81000e-01 1.65468e+05 1.43597e+04
4.82000e-01 1.64490e+05 1.54946e+04
4.83000e-01 1.63547e+05 1.54377e+04
4.84000e-01 1.62639e+05 1.42010e+04
4.85000e-01 1.61767e+05 1.53334e+04
4.86000e-01 1.60928e+05 1.64623e+04
4.87000e-01 1.60123e+05 1.28966e+04
4.88000e-01 1.59350e+05 1.87049e+04
4.89000e-01 1.58610e+05 1.74897e+04
4.90000e-01 1.57900e+05 1.86105e+04
4.91000e-01 1.57222e+05 1.16060e+04
4.92000e-01 1.56573e+05 1.50553e+04
4.93000e-01 1.55953e+05 1.15586e+04
4.94000e-01 1.55361e+05 1.26919e+04
4.95000e-01 1.54797e+05 1.15188e+04
4.96000e-01 1.54259e+05 1.61035e+04
4.97000e-01 1.53748e+05 1.14869e+04
4.98000e-01 1.53262e+05 1.49160e+04
4.99000e-01 1.52801e+05 1.60460e+04
5.00000e-01 1.52363e+05 2.06129e+04
5.01000e-01 1.51949e+05 1.25859e+04
5.02000e-01 1.51556e+05 1.82968e+04
5.03000e-01 1.51185e+05 1.60029e+04
5.04000e-01 1.50835e+05 1.25679e+04
5.05000e-01 1.50505e+05 1.37077e+04
5.06000e-01 1.50194e+05 1.37053e+04
5.07000e-01 1.49902e+05 1.71326e+04
5.08000e-01 1.49628e+05 1.37072e+04
5.09000e-01 1.49370e+05 1.25681e+04
5.10000e-01 1.49129e+05 1.37159e+04
5.11000e-01 1.48904e+05 1.60082e+04
5.12000e-01 1.48694e+05 2.05929e+04
5.13000e-01 1.48498e+05 1.94588e+04
5.14000e-01 1.48316e+05 1.83277e+04
5.15000e-01 1.48147e+05 1.14634e+04
5.16000e-01 1.47990e+05 1.37686e+04
5.17000e-01 1.47845e+05 1.72270e+04
5.18000e-01 1.47712e+05 1.26458e+04
5.19000e-01 1.47588e+05 1.72632e+04
5.20000e-01 1.47475e+05 1.38263e+04
5.21000e-01 1.47372e+05 1.15367e+04
5.22000e-01 1.47277e+05 1.15504e+04
5.23000e-01 1.47190e+05 1.50375e+04
5.24000e-01 1.47112e+05 1.15830e+04
5.25000e-01 1.47040e+05 1.50793e+04
5.26000e-01 1.46976e+05 1.16161e+04
5.27000e-01 1.46918e+05 2.09420e+04
5.28000e-01 1.46866e+05 1.28173e+04
5.29000e-01 1.46819e+05 1.98394e+04
5.30000e-01 1.46777e+05 1.40281e+04
5.31000e-01 1.46740e+05 1.28803e+04
5.32000e-01 1.46707e+05 1.40743e+04
5.33000e-01 1.46678e+05 1.64479e+04
5.34000e-01 1.46653e+05 1.76516e+04
5.35000e-01 1.46630e+05 1.41469e+04
5.36000e-01 1.46610e+05 2.12585e+04
5.37000e-01 1.46593e+05 1.18309e+04
5.38000e-01 1.46577e+05 1.18523e+04
5.39000e-01 1.46564e+05 1.66218e+04
5.40000e-01 1.46551e+05 1.30839e+04
5.41000e-01 1.46540e+05 1.31074e+04
5.42000e-01 1.46530e+05 1.31304e+04
5.43000e-01 1.46520e+05 1.55479e+04
5.44000e-01 1.46510e+05 1.43768e+04
5.45000e-01 1.46500e+05 1.56015e+04
5.46000e-01 1.46490e+05 1.68316e+04
5.47000e-01 1.46479e+05 1.80659e+04
5.48000e-01 1.46467e+05 1.68898e+04
5.49000e-01 1.46455e+05 1.20862e+04
5.50000e-01 1.46440e+05 1.81594e+04
5.51000e-01 1.46425e+05 1.21268e+04
5.52000e-01 1.46407e+05 1.33620e+04
5.53000e-01 1.46387e+05 1.46001e+04
5.54000e-01 1.46365e+05 1.34065e+04
5.55000e-01 1.46341e+05 1.22075e+04
5.56000e-01 1.46314e+05 1.22268e+04
5.57000e-01 1.46283e+05 1.22465e+04
5.58000e-01 1.46250e+05 1.22641e+04
5.59000e-01 1.46213e+05 1.35115e+04
5.60000e-01 1.46173e+05 1.23019e+04
5.61000e-01 1.46128e+05 1.60163e+04
5.62000e-01 1.46080e+05 1.48046e+04
5.63000e-01 1.46028e+05 1.48259e+04
5.64000e-01 1.45971e+05 1.73193e+04
5.65000e-01 1.45910e+05 1.61032e+04
5.66000e-01 1.45844e+05 1.98454e+04
5.67000e-01 1.45773e+05 1.73854e+04
5.68000e-01 1.45697e+05 1.36769e+04
5.69000e-01 1.45616e+05 1.61825e+04
5.70000e-01 1.45530e+05 1.49548e+04
5.71000e-01 1.45438e+05 1.37244e+04
5.72000e-01 1.45340e+05 1.24894e+04
5.73000e-01 1.45237e+05 1.87540e+04
5.74000e-01 1.45128e+05 1.50171e+04
5.75000e-01 1.45013e+05 1.62832e+04
5.76000e-01 1.44892e+05 1.37905e+04
5.77000e-01 1.44765e+05 1.50563e+04
5.78000e-01 1.44632e+05 1.50685e+04
5.79000e-01 1.44492e+05 1.88506e+04
5.80000e-01 1.44346e+05 1.38334e+04
5.81000e-01 1.44193e+05 1.25850e+04
