# Chi2 Rg SupportVolume
1.17662e+03 6.91970e+01 2.70000e+07
1.17530e+03 6.91654e+01 2.70000e+07
1.17399e+03 6.91341e+01 2.70000e+07
1.17268e+03 6.91028e+01 2.70000e+07
1.17138e+03 6.90715e+01 2.70000e+07
1.17007e+03 6.90404e+01 2.70000e+07
1.16877e+03 6.90096e+01 2.70000e+07
1.16747e+03 6.89785e+01 2.70000e+07
1.16617e+03 6.89472e+01 2.70000e+07
1.16488e+03 6.89159e+01 2.70000e+07
1.16359e+03 6.88845e+01 2.70000e+07
1.16230e+03 6.88532e+01 2.70000e+07
1.16101e+03 6.88217e+01 2.70000e+07
1.15972e+03 6.87905e+01 2.70000e+07
1.15844e+03 6.87590e+01 2.70000e+07
1.15717e+03 6.87274e+01 2.70000e+07
1.15589e+03 6.86958e+01 2.70000e+07
1.15462e+03 6.86643e+01 2.70000e+07
1.15335e+03 6.86328e+01 2.70000e+07
1.15209e+03 6.86016e+01 2.70000e+07
1.15083e+03 6.85703e+01 2.70000e+07
1.14957e+03 6.85391e+01 2.70000e+07
1.14831e+03 6.85079e+01 2.70000e+07
1.14706e+03 6.84768e+01 2.70000e+07
1.14581e+03 6.84459e+01 2.70000e+07
1.14455e+03 6.84151e+01 2.70000e+07
1.14330e+03 6.83839e+01 2.70000e+07
1.14206e+03 6.83525e+01 2.70000e+07
1.14082e+03 6.83211e+01 2.70000e+07
1.13957e+03 6.82898e+01 2.70000e+07
1.13833e+03 6.82584e+01 2.70000e+07
1.13709e+03 6.82271e+01 2.70000e+07
1.13585e+03 6.81958e+01 2.70000e+07
1.13461e+03 6.81645e+01 2.70000e+07
1.13337e+03 6.81333e+01 2.70000e+07
1.13213e+03 6.81020e+01 2.70000e+07
1.13090e+03 6.80705e+01 2.70000e+07
1.12968e+03 6.80388e+01 2.70000e+07
1.12846e+03 6.80073e+01 2.70000e+07
1.12724e+03 6.79758e+01 2.70000e+07
1.12602e+03 6.79445e+01 2.70000e+07
1.12481e+03 6.79133e+01 2.70000e+07
1.12359e+03 6.78822e+01 2.70000e+07
1.12237e+03 6.78510e+01 2.70000e+07
1.12115e+03 6.78197e+01 2.70000e+07
1.11994e+03 6.77884e+01 2.70000e+07
1.11872e+03 6.77571e+01 2.70000e+07
1.11751e+03 6.77260e+01 2.70000e+07
1.11630e+03 6.76950e+01 2.70000e+07
1.11509e+03 6.76641e+01 2.70000e+07
1.11389e+03 6.76332e+01 2.70000e+07
1.11268e+03 6.76026e+01 2.70000e+07
1.11148e+03 6.75720e+01 2.70000e+07
1.11027e+03 6.75413e+01 2.70000e+07
1.10907e+03 6.75106e+01 2.70000e+07
1.10786e+03 6.74798e+01 2.70000e+07
1.10665e+03 6.74491e+01 2.70000e+07
1.10545e+03 6.74184e+01 2.70000e+07
1.10424e+03 6.73878e+01 2.70000e+07
1.10304e+03 6.73571e+01 2.70000e+07
1.10183e+03 6.73264e+01 2.70000e+07
1.10062e+03 6.72958e+01 2.70000e+07
1.09941e+03 6.72651e+01 2.70000e+07
1.09821e+03 6.72349e+01 2.70000e+07
1.09701e+03 6.72046e+01 2.70000e+07
1.09581e+03 6.71745e+01 2.70000e+07
1.09460e+03 6.71444e+01 2.70000e+07
1.09340e+03 6.71143e+01 2.70000e+07
1.09220e+03 6.70838e+01 2.70000e+07
1.09100e+03 6.70534e+01 2.70000e+07
1.08980e+03 6.70229e+01 2.70000e+07
1.08859e+03 6.69925e+01 2.70000e+07
1.08740e+03 6.69625e+01 2.70000e+07
1.08620e+03 6.69326e+01 2.70000e+07
1.08501e+03 6.69031e+01 2.70000e+07
1.08381e+03 6.68736e+01 2.70000e+07
1.08262e+03 6.68440e+01 2.70000e+07
1.08144e+03 6.68147e+01 2.70000e+07
1.08025e+03 6.67854e+01 2.70000e+07
1.07907e+03 6.67562e+01 2.70000e+07
1.07789e+03 6.67273e+01 2.70000e+07
1.07673e+03 6.66985e+01 2.70000e+07
1.07556e+03 6.66698e+01 2.70000e+07
1.07440e+03 6.66411e+01 2.70000e+07
1.07325e+03 6.66126e+01 2.70000e+07
1.07209e+03 6.65840e+01 2.70000e+07
1.07094e+03 6.65555e+01 2.70000e+07
1.06978e+03 6.65266e+01 2.70000e+07
1.06863e+03 6.64978e+01 2.70000e+07
1.06748e+03 6.64691e+01 2.70000e+07
1.06633e+03 6.64406e+01 2.70000e+07
1.06518e+03 6.64125e+01 2.70000e+07
1.06403e+03 6.63845e+01 2.70000e+07
1.06289e+03 6.63567e+01 2.70000e+07
1.06175e+03 6.63292e+01 2.70000e+07
1.06061e+03 6.63018e+01 2.70000e+07
1.05947e+03 6.62743e+01 2.70000e+07
1.05833e+03 6.62469e+01 2.70000e+07
1.05720e+03 6.62195e+01 2.70000e+07
1.05608e+03 6.61920e+01 2.70000e+07
1.05495e+03 6.61642e+01 2.70000e+07
1.05383e+03 6.61363e+01 2.70000e+07
1.05271e+03 6.61083e+01 2.70000e+07
1.05160e+03 6.60804e+01 2.70000e+07
1.05048e+03 6.60529e+01 2.70000e+07
1.04937e+03 6.60255e+01 2.70000e+07
1.04826e+03 6.59980e+01 2.70000e+07
1.04714e+03 6.59706e+01 2.70000e+07
1.04603e+03 6.59437e+01 2.70000e+07
1.04493e+03 6.59170e+01 2.70000e+07
1.04382e+03 6.58902e+01 2.70000e+07
1.04272e+03 6.58635e+01 2.70000e+07
1.04161e+03 6.58370e+01 2.70000e+07
1.04050e+03 6.58107e+01 2.70000e+07
1.03940e+03 6.57844e+01 2.70000e+07
1.03830e+03 6.57582e+01 2.70000e+07
1.03720e+03 6.57321e+01 2.70000e+07
1.03610e+03 6.57062e+01 2.70000e+07
1.03500e+03 6.56804e+01 2.70000e+07
1.03391e+03 6.56547e+01 2.70000e+07
1.03282e+03 6.56291e+01 2.70000e+07
1.03173e+03 6.56035e+01 2.70000e+07
1.03064e+03 6.55779e+01 2.70000e+07
1.02956e+03 6.55525e+01 2.70000e+07
1.02848e+03 6.55272e+01 2.70000e+07
1.02740e+03 6.55020e+01 2.70000e+07
1.02632e+03 6.54769e+01 2.70000e+07
1.02525e+03 6.54518e+01 2.70000e+07
1.02418e+03 6.54267e+01 2.70000e+07
1.02311e+03 6.54014e+01 2.70000e+07
1.02204e+03 6.53761e+01 2.70000e+07
1.02097e+03 6.53508e+01 2.70000e+07
1.01990e+03 6.53256e+01 2.70000e+07
1.01882e+03 6.53003e+01 2.70000e+07
1.01775e+03 6.52750e+01 2.70000e+07
1.01668e+03 6.52498e+01 2.70000e+07
1.01561e+03 6.52247e+01 2.70000e+07
1.01453e+03 6.51996e+01 2.70000e+07
1.01346e+03 6.51744e+01 2.70000e+07
1.01239e+03 6.51493e+01 2.70000e+07
1.01132e+03 6.51241e+01 2.70000e+07
1.01024e+03 6.50989e+01 2.70000e+07
1.00918e+03 6.50739e+01 2.70000e+07
1.00811e+03 6.50490e+01 2.70000e+07
1.00704e+03 6.50243e+01 2.70000e+07
1.00598e+03 6.49995e+01 2.70000e+07
1.00491e+03 6.49748e+01 2.70000e+07
1.00386e+03 6.49503e+01 2.70000e+07
1.00280e+03 6.49261e+01 2.70000e+07
1.00175e+03 6.49019e+01 2.70000e+07
1.00069e+03 6.48778e+01 2.70000e+07
9.99640e+02 6.48537e+01 2.70000e+07
9.98593e+02 6.48300e+01 2.70000e+07
9.97549e+02 6.48063e+01 2.70000e+07
9.96504e+02 6.47826e+01 2.70000e+07
9.95460e+02 6.47589e+01 2.70000e+07
9.94414e+02 6.47353e+01 2.70000e+07
9.93368e+02 6.47116e+01 2.70000e+07
9.92321e+02 6.46879e+01 2.70000e+07
9.91277e+02 6.46642e+01 2.70000e+07
9.90233e+02 6.46405e+01 2.70000e+07
9.89187e+02 6.46167e+01 2.70000e+07
9.88144e+02 6.45932e+01 2.70000e+07
9.87100e+02 6.45696e+01 2.70000e+07
9.86058e+02 6.45462e+01 2.70000e+07
9.85018e+02 6.45229e+01 2.70000e+07
9.83980e+02 6.44996e+01 2.70000e+07
9.82942e+02 6.44763e+01 2.70000e+07
9.81904e+02 6.44531e+01 2.70000e+07
9.80864e+02 6.44298e+01 2.70000e+07
9.79830e+02 6.44060e+01 2.70000e+07
9.78795e+02 6.43822e+01 2.70000e+07
9.77760e+02 6.43584e+01 2.70000e+07
9.76724e+02 6.43346e+01 2.70000e+07
9.75690e+02 6.43109e+01 2.70000e+07
9.74658e+02 6.42873e+01 2.70000e+07
9.73627e+02 6.42637e+01 2.70000e+07
9.72596e+02 6.42401e+01 2.70000e+07
9.71565e+02 6.42165e+01 2.70000e+07
9.70533e+02 6.41930e+01 2.70000e+07
9.69503e+02 6.41696e+01 2.70000e+07
9.68475e+02 6.41462e+01 2.70000e+07
9.67450e+02 6.41228e+01 2.70000e+07
9.66429e+02 6.40994e+01 2.70000e+07
9.65410e+02 6.40759e+01 2.70000e+07
9.64390e+02 6.40524e+01 2.70000e+07
9.63371e+02 6.40290e+01 2.70000e+07
9.62356e+02 6.40058e+01 2.70000e+07
9.61344e+02 6.39826e+01 2.70000e+07
9.60333e+02 6.39595e+01 2.70000e+07
9.59326e+02 6.39366e+01 2.70000e+07
9.58319e+02 6.39137e+01 2.70000e+07
9.57311e+02 6.38908e+01 2.70000e+07
9.56303e+02 6.38679e+01 2.70000e+07
9.55295e+02 6.38450e+01 2.70000e+07
9.54286e+02 6.38221e+01 2.70000e+07
9.53276e+02 6.37992e+01 2.70000e+07
9.52266e+02 6.37763e+01 2.70000e+07
9.51256e+02 6.37535e+01 2.70000e+07
9.50249e+02 6.37309e+01 2.70000e+07
9.49243e+02 6.37082e+01 2.70000e+07
9.48236e+02 6.36856e+01 2.70000e+07
9.47229e+02 6.36629e+01 2.70000e+07
9.46222e+02 6.36402e+01 2.70000e+07
9.45220e+02 6.36176e+01 2.70000e+07
9.44221e+02 6.35951e+01 2.70000e+07
9.43223e+02 6.35727e+01 2.70000e+07
9.42227e+02 6.35501e+01 2.70000e+07
9.41232e+02 6.35276e+01 2.70000e+07
9.40237e+02 6.35051e+01 2.70000e+07
9.39247e+02 6.34825e+01 2.70000e+07
9.38257e+02 6.34600e+01 2.70000e+07
9.37272e+02 6.34376e+01 2.70000e+07
9.36290e+02 6.34154e+01 2.70000e+07
9.35310e+02 6.33932e+01 2.70000e+07
9.34330e+02 6.33711e+01 2.70000e+07
9.33353e+02 6.33491e+01 2.70000e+07
9.32380e+02 6.33270e+01 2.70000e+07
9.31406e+02 6.33049e+01 2.70000e+07
9.30432e+02 6.32829e+01 2.70000e+07
9.29457e+02 6.32608e+01 2.70000e+07
9.28482e+02 6.32387e+01 2.70000e+07
9.27509e+02 6.32168e+01 2.70000e+07
9.26539e+02 6.31951e+01 2.70000e+07
9.25568e+02 6.31735e+01 2.70000e+07
9.24597e+02 6.31518e+01 2.70000e+07
9.23625e+02 6.31302e+01 2.70000e+07
9.22656e+02 6.31089e+01 2.70000e+07
9.21690e+02 6.30876e+01 2.70000e+07
9.20725e+02 6.30664e+01 2.70000e+07
9.19762e+02 6.30454e+01 2.70000e+07
9.18804e+02 6.30244e+01 2.70000e+07
9.17847e+02 6.30035e+01 2.70000e+07
9.16889e+02 6.29826e+01 2.70000e+07
9.15933e+02 6.29619e+01 2.70000e+07
9.14978e+02 6.29412e+01 2.70000e+07
9.14023e+02 6.29206e+01 2.70000e+07
9.13069e+02 6.29000e+01 2.70000e+07
9.12116e+02 6.28795e+01 2.70000e+07
9.11162e+02 6.28590e+01 2.70000e+07
9.10209e+02 6.28384e+01 2.70000e+07
9.09261e+02 6.28179e+01 2.70000e+07
9.08312e+02 6.27974e+01 2.70000e+07
9.07362e+02 6.27769e+01 2.70000e+07
9.06414e+02 6.27564e+01 2.70000e+07
9.05466e+02 6.27359e+01 2.70000e+07
9.04518e+02 6.27154e+01 2.70000e+07
9.03573e+02 6.26950e+01 2.70000e+07
9.02628e+02 6.26746e+01 2.70000e+07
9.01685e+02 6.26543e+01 2.70000e+07
9.00747e+02 6.26340e+01 2.70000e+07
8.99811e+02 6.26137e+01 2.70000e+07
8.98875e+02 6.25933e+01 2.70000e+07
8.97938e+02 6.25730e+01 2.70000e+07
8.97003e+02 6.25528e+01 2.70000e+07
8.96069e+02 6.25327e+01 2.70000e+07
8.95139e+02 6.25129e+01 2.70000e+07
8.94210e+02 6.24931e+01 2.70000e+07
8.93282e+02 6.24733e+01 2.70000e+07
8.92353e+02 6.24535e+01 2.70000e+07
8.91426e+02 6.24336e+01 2.70000e+07
8.90499e+02 6.24137e+01 2.70000e+07
8.89574e+02 6.23938e+01 2.70000e+07
8.88651e+02 6.23738e+01 2.70000e+07
8.87732e+02 6.23537e+01 2.70000e+07
8.86815e+02 6.23336e+01 2.70000e+07
8.85902e+02 6.23136e+01 2.70000e+07
8.84990e+02 6.22937e+01 2.70000e+07
8.84080e+02 6.22738e+01 2.70000e+07
8.83171e+02 6.22540e+01 2.70000e+07
8.82264e+02 6.22341e+01 2.70000e+07
8.81358e+02 6.22142e+01 2.70000e+07
8.80451e+02 6.21943e+01 2.70000e+07
8.79544e+02 6.21744e+01 2.70000e+07
8.78639e+02 6.21547e+01 2.70000e+07
8.77734e+02 6.21351e+01 2.70000e+07
8.76828e+02 6.21154e+01 2.70000e+07
8.75922e+02 6.20957e+01 2.70000e+07
8.75016e+02 6.20761e+01 2.70000e+07
8.74109e+02 6.20564e+01 2.70000e+07
8.73202e+02 6.20367e+01 2.70000e+07
8.72297e+02 6.20170e+01 2.70000e+07
8.71393e+02 6.19973e+01 2.70000e+07
8.70492e+02 6.19778e+01 2.70000e+07
8.69591e+02 6.19584e+01 2.70000e+07
8.68691e+02 6.19389e+01 2.70000e+07
8.67792e+02 6.19194e+01 2.70000e+07
8.66897e+02 6.19000e+01 2.70000e+07
8.66007e+02 6.18807e+01 2.70000e+07
8.65120e+02 6.18613e+01 2.70000e+07
8.64235e+02 6.18421e+01 2.70000e+07
8.63349e+02 6.18229e+01 2.70000e+07
8.62463e+02 6.18037e+01 2.70000e+07
8.61578e+02 6.17845e+01 2.70000e+07
8.60696e+02 6.17651e+01 2.70000e+07
8.59816e+02 6.17457e+01 2.70000e+07
8.58941e+02 6.17263e+01 2.70000e+07
8.58070e+02 6.17070e+01 2.70000e+07
8.57200e+02 6.16877e+01 2.70000e+07
8.56331e+02 6.16684e+01 2.70000e+07
8.55462e+02 6.16491e+01 2.70000e+07
8.54594e+02 6.16298e+01 2.70000e+07
8.53725e+02 6.16105e+01 2.70000e+07
8.52858e+02 6.15913e+01 2.70000e+07
8.51993e+02 6.15722e+01 2.70000e+07
8.51128e+02 6.15531e+01 2.70000e+07
8.50267e+02 6.15340e+01 2.70000e+07
8.49406e+02 6.15149e+01 2.70000e+07
8.48546e+02 6.14958e+01 2.70000e+07
8.47688e+02 6.14768e+01 2.70000e+07
8.46830e+02 6.14577e+01 2.70000e+07
8.45975e+02 6.14388e+01 2.70000e+07
8.45121e+02 6.14199e+01 2.70000e+07
8.44266e+02 6.14010e+01 2.70000e+07
8.43411e+02 6.13821e+01 2.70000e+07
8.42555e+02 6.13632e+01 2.70000e+07
8.41701e+02 6.13443e+01 2.70000e+07
8.40852e+02 6.13255e+01 2.70000e+07
8.40002e+02 6.13067e+01 2.70000e+07
8.39153e+02 6.12879e+01 2.70000e+07
8.38304e+02 6.12692e+01 2.70000e+07
8.37456e+02 6.12504e+01 2.70000e+07
8.36610e+02 6.12320e+01 2.70000e+07
8.35767e+02 6.12134e+01 2.70000e+07
8.34925e+02 6.11948e+01 2.70000e+07
8.34082e+02 6.11762e+01 2.70000e+07
8.33239e+02 6.11576e+01 2.70000e+07
8.32396e+02 6.11390e+01 2.70000e+07
8.31557e+02 6.11207e+01 2.70000e+07
8.30721e+02 6.11025e+01 2.70000e+07
8.29887e+02 6.10843e+01 2.70000e+07
8.29053e+02 6.10661e+01 2.70000e+07
8.28225e+02 6.10482e+01 2.70000e+07
8.27398e+02 6.10303e+01 2.70000e+07
8.26574e+02 6.10125e+01 2.70000e+07
8.25750e+02 6.09948e+01 2.70000e+07
8.24926e+02 6.09770e+01 2.70000e+07
8.24101e+02 6.09592e+01 2.70000e+07
8.23277e+02 6.09414e+01 2.70000e+07
8.22451e+02 6.09237e+01 2.70000e+07
8.21626e+02 6.09059e+01 2.70000e+07
8.20806e+02 6.08882e+01 2.70000e+07
8.19987e+02 6.08705e+01 2.70000e+07
8.19167e+02 6.08529e+01 2.70000e+07
8.18348e+02 6.08352e+01 2.70000e+07
8.17528e+02 6.08175e+01 2.70000e+07
8.16708e+02 6.07998e+01 2.70000e+07
8.15892e+02 6.07822e+01 2.70000e+07
8.15077e+02 6.07647e+01 2.70000e+07
8.14261e+02 6.07471e+01 2.70000e+07
8.13448e+02 6.07296e+01 2.70000e+07
8.12635e+02 6.07121e+01 2.70000e+07
8.11822e+02 6.06946e+01 2.70000e+07
8.11010e+02 6.06771e+01 2.70000e+07
8.10200e+02 6.06598e+01 2.70000e+07
8.09394e+02 6.06427e+01 2.70000e+07
8.08590e+02 6.06256e+01 2.70000e+07
8.07787e+02 6.06086e+01 2.70000e+07
8.06984e+02 6.05916e+01 2.70000e+07
8.06182e+02 6.05746e+01 2.70000e+07
8.05381e+02 6.05577e+01 2.70000e+07
8.04581e+02 6.05407e+01 2.70000e+07
8.03780e+02 6.05238e+01 2.70000e+07
8.02982e+02 6.05069e+01 2.70000e+07
8.02183e+02 6.04900e+01 2.70000e+07
8.01384e+02 6.04731e+01 2.70000e+07
8.00588e+02 6.04561e+01 2.70000e+07
7.99791e+02 6.04391e+01 2.70000e+07
7.98997e+02 6.04222e+01 2.70000e+07
7.98207e+02 6.04052e+01 2.70000e+07
7.97418e+02 6.03881e+01 2.70000e+07
7.96630e+02 6.03710e+01 2.70000e+07
7.95845e+02 6.03539e+01 2.70000e+07
7.95062e+02 6.03369e+01 2.70000e+07
7.94279e+02 6.03199e+01 2.70000e+07
7.93498e+02 6.03030e+01 2.70000e+07
7.92718e+02 6.02861e+01 2.70000e+07
7.91941e+02 6.02692e+01 2.70000e+07
7.91163e+02 6.02524e+01 2.70000e+07
7.90385e+02 6.02355e+01 2.70000e+07
7.89608e+02 6.02187e+01 2.70000e+07
7.88833e+02 6.02022e+01 2.70000e+07
7.88057e+02 6.01856e+01 2.70000e+07
7.87282e+02 6.01691e+01 2.70000e+07
7.86507e+02 6.01525e+01 2.70000e+07
7.85734e+02 6.01361e+01 2.70000e+07
7.84960e+02 6.01196e+01 2.70000e+07
7.84187e+02 6.01031e+01 2.70000e+07
7.83414e+02 6.00866e+01 2.70000e+07
7.82648e+02 6.00704e+01 2.70000e+07
7.81882e+02 6.00542e+01 2.70000e+07
7.81116e+02 6.00380e+01 2.70000e+07
7.80350e+02 6.00218e+01 2.70000e+07
7.79584e+02 6.00057e+01 2.70000e+07
7.78821e+02 5.99897e+01 2.70000e+07
7.78061e+02 5.99737e+01 2.70000e+07
7.77307e+02 5.99577e+01 2.70000e+07
7.76556e+02 5.99417e+01 2.70000e+07
7.75808e+02 5.99257e+01 2.70000e+07
7.75062e+02 5.99098e+01 2.70000e+07
7.74317e+02 5.98937e+01 2.70000e+07
7.73575e+02 5.98777e+01 2.70000e+07
7.72836e+02 5.98616e+01 2.70000e+07
7.72096e+02 5.98455e+01 2.70000e+07
7.71356e+02 5.98294e+01 2.70000e+07
7.70616e+02 5.98133e+01 2.70000e+07
7.69877e+02 5.97973e+01 2.70000e+07
7.69136e+02 5.97812e+01 2.70000e+07
7.68396e+02 5.97651e+01 2.70000e+07
7.67656e+02 5.97489e+01 2.70000e+07
7.66917e+02 5.97327e+01 2.70000e+07
7.66181e+02 5.97164e+01 2.70000e+07
7.65444e+02 5.97002e+01 2.70000e+07
7.64714e+02 5.96841e+01 2.70000e+07
7.63986e+02 5.96680e+01 2.70000e+07
7.63260e+02 5.96518e+01 2.70000e+07
7.62533e+02 5.96356e+01 2.70000e+07
7.61806e+02 5.96194e+01 2.70000e+07
7.61081e+02 5.96033e+01 2.70000e+07
7.60357e+02 5.95874e+01 2.70000e+07
0.00000e+00 5.95716e+01 2.70000e+07
