# Chi2 Rg SupportVolume
7.16674e+02 7.08900e+01 3.37500e+06
7.12642e+02 7.08774e+01 3.37500e+06
7.08634e+02 7.08641e+01 3.37500e+06
7.04652e+02 7.08497e+01 3.37500e+06
7.00709e+02 7.08342e+01 3.37500e+06
6.96792e+02 7.08177e+01 3.37500e+06
6.92897e+02 7.08005e+01 3.37500e+06
6.89032e+02 7.07826e+01 3.37500e+06
6.85193e+02 7.07637e+01 3.37500e+06
6.81388e+02 7.07440e+01 3.37500e+06
6.77609e+02 7.07241e+01 3.37500e+06
6.73854e+02 7.07043e+01 3.37500e+06
6.70103e+02 7.06838e+01 3.37500e+06
6.66372e+02 7.06625e+01 3.37500e+06
6.62651e+02 7.06408e+01 3.37500e+06
6.58946e+02 7.06194e+01 3.37500e+06
6.55259e+02 7.05979e+01 3.37500e+06
6.51597e+02 7.05758e+01 3.37500e+06
6.47954e+02 7.05534e+01 3.37500e+06
6.44329e+02 7.05313e+01 3.37500e+06
6.40726e+02 7.05095e+01 3.37500e+06
6.37140e+02 7.04878e+01 3.37500e+06
6.33575e+02 7.04658e+01 3.37500e+06
6.30028e+02 7.04433e+01 3.37500e+06
6.26502e+02 7.04202e+01 3.37500e+06
6.23004e+02 7.03971e+01 3.37500e+06
6.19532e+02 7.03738e+01 3.37500e+06
6.16076e+02 7.03503e+01 3.37500e+06
6.12660e+02 7.03265e+01 3.37500e+06
6.09284e+02 7.03027e+01 3.37500e+06
6.05926e+02 7.02786e+01 3.37500e+06
6.02586e+02 7.02544e+01 3.37500e+06
5.99267e+02 7.02303e+01 3.37500e+06
5.95972e+02 7.02059e+01 3.37500e+06
5.92698e+02 7.01814e+01 3.37500e+06
5.89438e+02 7.01572e+01 3.37500e+06
5.86196e+02 7.01332e+01 3.37500e+06
5.82967e+02 7.01092e+01 3.37500e+06
5.79752e+02 7.00852e+01 3.37500e+06
5.76555e+02 7.00609e+01 3.37500e+06
5.73379e+02 7.00363e+01 3.37500e+06
5.70214e+02 7.00117e+01 3.37500e+06
5.67069e+02 6.99866e+01 3.37500e+06
5.63945e+02 6.99614e+01 3.37500e+06
5.60841e+02 6.99358e+01 3.37500e+06
5.57761e+02 6.99101e+01 3.37500e+06
5.54711e+02 6.98845e+01 3.37500e+06
5.51673e+02 6.98592e+01 3.37500e+06
5.48658e+02 6.98342e+01 3.37500e+06
5.45663e+02 6.98091e+01 3.37500e+06
5.42684e+02 6.97838e+01 3.37500e+06
5.39720e+02 6.97581e+01 3.37500e+06
5.36774e+02 6.97328e+01 3.37500e+06
5.33844e+02 6.97075e+01 3.37500e+06
5.30936e+02 6.96820e+01 3.37500e+06
5.28043e+02 6.96562e+01 3.37500e+06
5.25158e+02 6.96304e+01 3.37500e+06
5.22299e+02 6.96045e+01 3.37500e+06
5.19470e+02 6.95780e+01 3.37500e+06
5.16675e+02 6.95517e+01 3.37500e+06
5.13910e+02 6.95250e+01 3.37500e+06
5.11168e+02 6.94988e+01 3.37500e+06
5.08451e+02 6.94727e+01 3.37500e+06
5.05756e+02 6.94469e+01 3.37500e+06
5.03073e+02 6.94212e+01 3.37500e+06
5.00404e+02 6.93954e+01 3.37500e+06
4.97752e+02 6.93698e+01 3.37500e+06
4.95129e+02 6.93443e+01 3.37500e+06
4.92525e+02 6.93189e+01 3.37500e+06
4.89933e+02 6.92935e+01 3.37500e+06
4.87357e+02 6.92683e+01 3.37500e+06
4.84814e+02 6.92433e+01 3.37500e+06
4.82295e+02 6.92182e+01 3.37500e+06
4.79792e+02 6.91930e+01 3.37500e+06
4.77308e+02 6.91678e+01 3.37500e+06
4.74843e+02 6.91422e+01 3.37500e+06
4.72397e+02 6.91166e+01 3.37500e+06
4.69964e+02 6.90910e+01 3.37500e+06
4.67541e+02 6.90656e+01 3.37500e+06
4.65126e+02 6.90404e+01 3.37500e+06
4.62724e+02 6.90154e+01 3.37500e+06
4.60339e+02 6.89904e+01 3.37500e+06
4.57981e+02 6.89654e+01 3.37500e+06
4.55648e+02 6.89405e+01 3.37500e+06
4.53330e+02 6.89153e+01 3.37500e+06
4.51022e+02 6.88901e+01 3.37500e+06
4.48728e+02 6.88651e+01 3.37500e+06
4.46451e+02 6.88402e+01 3.37500e+06
4.44189e+02 6.88151e+01 3.37500e+06
4.41937e+02 6.87903e+01 3.37500e+06
4.39695e+02 6.87654e+01 3.37500e+06
4.37464e+02 6.87406e+01 3.37500e+06
4.35248e+02 6.87158e+01 3.37500e+06
4.33052e+02 6.86911e+01 3.37500e+06
4.30871e+02 6.86666e+01 3.37500e+06
4.28696e+02 6.86422e+01 3.37500e+06
4.26532e+02 6.86179e+01 3.37500e+06
4.24374e+02 6.85938e+01 3.37500e+06
4.22230e+02 6.85699e+01 3.37500e+06
4.20098e+02 6.85460e+01 3.37500e+06
4.17977e+02 6.85222e+01 3.37500e+06
4.15868e+02 6.84984e+01 3.37500e+06
4.13778e+02 6.84745e+01 3.37500e+06
4.11704e+02 6.84505e+01 3.37500e+06
4.09651e+02 6.84266e+01 3.37500e+06
4.07610e+02 6.84031e+01 3.37500e+06
4.05578e+02 6.83799e+01 3.37500e+06
4.03555e+02 6.83571e+01 3.37500e+06
4.01543e+02 6.83345e+01 3.37500e+06
3.99547e+02 6.83120e+01 3.37500e+06
3.97565e+02 6.82895e+01 3.37500e+06
3.95600e+02 6.82669e+01 3.37500e+06
3.93648e+02 6.82439e+01 3.37500e+06
3.91700e+02 6.82209e+01 3.37500e+06
3.89756e+02 6.81979e+01 3.37500e+06
3.87825e+02 6.81749e+01 3.37500e+06
3.85897e+02 6.81519e+01 3.37500e+06
3.83983e+02 6.81287e+01 3.37500e+06
3.82078e+02 6.81057e+01 3.37500e+06
3.80184e+02 6.80830e+01 3.37500e+06
3.78301e+02 6.80604e+01 3.37500e+06
3.76429e+02 6.80377e+01 3.37500e+06
3.74569e+02 6.80148e+01 3.37500e+06
3.72720e+02 6.79921e+01 3.37500e+06
3.70882e+02 6.79693e+01 3.37500e+06
3.69048e+02 6.79465e+01 3.37500e+06
3.67224e+02 6.79240e+01 3.37500e+06
3.65414e+02 6.79017e+01 3.37500e+06
3.63618e+02 6.78796e+01 3.37500e+06
3.61830e+02 6.78574e+01 3.37500e+06
3.60052e+02 6.78352e+01 3.37500e+06
3.58282e+02 6.78132e+01 3.37500e+06
3.56525e+02 6.77914e+01 3.37500e+06
3.54783e+02 6.77697e+01 3.37500e+06
3.53057e+02 6.77481e+01 3.37500e+06
3.51346e+02 6.77268e+01 3.37500e+06
3.49648e+02 6.77054e+01 3.37500e+06
3.47961e+02 6.76841e+01 3.37500e+06
3.46283e+02 6.76631e+01 3.37500e+06
3.44610e+02 6.76423e+01 3.37500e+06
3.42953e+02 6.76218e+01 3.37500e+06
3.41309e+02 6.76012e+01 3.37500e+06
3.39671e+02 6.75806e+01 3.37500e+06
3.38040e+02 6.75600e+01 3.37500e+06
3.36418e+02 6.75394e+01 3.37500e+06
3.34806e+02 6.75189e+01 3.37500e+06
3.33208e+02 6.74983e+01 3.37500e+06
3.31623e+02 6.74776e+01 3.37500e+06
3.30048e+02 6.74570e+01 3.37500e+06
3.28479e+02 6.74363e+01 3.37500e+06
3.26917e+02 6.74157e+01 3.37500e+06
3.25363e+02 6.73951e+01 3.37500e+06
3.23816e+02 6.73744e+01 3.37500e+06
3.22279e+02 6.73537e+01 3.37500e+06
3.20755e+02 6.73331e+01 3.37500e+06
3.19241e+02 6.73124e+01 3.37500e+06
3.17735e+02 6.72918e+01 3.37500e+06
3.16239e+02 6.72714e+01 3.37500e+06
3.14755e+02 6.72513e+01 3.37500e+06
3.13278e+02 6.72313e+01 3.37500e+06
3.11811e+02 6.72114e+01 3.37500e+06
3.10353e+02 6.71915e+01 3.37500e+06
3.08903e+02 6.71715e+01 3.37500e+06
3.07459e+02 6.71517e+01 3.37500e+06
3.06025e+02 6.71320e+01 3.37500e+06
3.04599e+02 6.71125e+01 3.37500e+06
3.03180e+02 6.70930e+01 3.37500e+06
3.01769e+02 6.70734e+01 3.37500e+06
3.00366e+02 6.70539e+01 3.37500e+06
2.98971e+02 6.70345e+01 3.37500e+06
2.97583e+02 6.70151e+01 3.37500e+06
2.96203e+02 6.69956e+01 3.37500e+06
2.94831e+02 6.69763e+01 3.37500e+06
2.93466e+02 6.69571e+01 3.37500e+06
2.92113e+02 6.69380e+01 3.37500e+06
2.90769e+02 6.69189e+01 3.37500e+06
2.89432e+02 6.68999e+01 3.37500e+06
2.88104e+02 6.68810e+01 3.37500e+06
2.86785e+02 6.68622e+01 3.37500e+06
2.85477e+02 6.68436e+01 3.37500e+06
2.84176e+02 6.68250e+01 3.37500e+06
2.82892e+02 6.68065e+01 3.37500e+06
2.81616e+02 6.67880e+01 3.37500e+06
2.80347e+02 6.67697e+01 3.37500e+06
2.79084e+02 6.67513e+01 3.37500e+06
2.77827e+02 6.67332e+01 3.37500e+06
2.76573e+02 6.67151e+01 3.37500e+06
2.75329e+02 6.66973e+01 3.37500e+06
2.74088e+02 6.66795e+01 3.37500e+06
2.72852e+02 6.66616e+01 3.37500e+06
2.71624e+02 6.66438e+01 3.37500e+06
2.70409e+02 6.66262e+01 3.37500e+06
2.69203e+02 6.66086e+01 3.37500e+06
2.68006e+02 6.65910e+01 3.37500e+06
2.66816e+02 6.65735e+01 3.37500e+06
2.65632e+02 6.65560e+01 3.37500e+06
2.64455e+02 6.65384e+01 3.37500e+06
2.63283e+02 6.65209e+01 3.37500e+06
2.62115e+02 6.65035e+01 3.37500e+06
2.60956e+02 6.64859e+01 3.37500e+06
2.59806e+02 6.64685e+01 3.37500e+06
2.58660e+02 6.64512e+01 3.37500e+06
2.57520e+02 6.64338e+01 3.37500e+06
2.56382e+02 6.64165e+01 3.37500e+06
2.55251e+02 6.63993e+01 3.37500e+06
2.54125e+02 6.63822e+01 3.37500e+06
2.53003e+02 6.63651e+01 3.37500e+06
2.51887e+02 6.63481e+01 3.37500e+06
2.50775e+02 6.63311e+01 3.37500e+06
2.49669e+02 6.63141e+01 3.37500e+06
2.48571e+02 6.62971e+01 3.37500e+06
2.47478e+02 6.62803e+01 3.37500e+06
2.46392e+02 6.62635e+01 3.37500e+06
2.45311e+02 6.62466e+01 3.37500e+06
2.44238e+02 6.62300e+01 3.37500e+06
2.43172e+02 6.62134e+01 3.37500e+06
2.42114e+02 6.61969e+01 3.37500e+06
2.41063e+02 6.61806e+01 3.37500e+06
2.40018e+02 6.61643e+01 3.37500e+06
2.38980e+02 6.61481e+01 3.37500e+06
2.37947e+02 6.61321e+01 3.37500e+06
2.36921e+02 6.61161e+01 3.37500e+06
2.35899e+02 6.60999e+01 3.37500e+06
2.34883e+02 6.60839e+01 3.37500e+06
2.33872e+02 6.60681e+01 3.37500e+06
2.32867e+02 6.60524e+01 3.37500e+06
2.31868e+02 6.60368e+01 3.37500e+06
2.30877e+02 6.60212e+01 3.37500e+06
2.29893e+02 6.60057e+01 3.37500e+06
2.28917e+02 6.59903e+01 3.37500e+06
2.27946e+02 6.59750e+01 3.37500e+06
2.26977e+02 6.59599e+01 3.37500e+06
2.26016e+02 6.59449e+01 3.37500e+06
2.25060e+02 6.59300e+01 3.37500e+06
2.24111e+02 6.59152e+01 3.37500e+06
2.23170e+02 6.59007e+01 3.37500e+06
2.22234e+02 6.58861e+01 3.37500e+06
2.21303e+02 6.58715e+01 3.37500e+06
2.20376e+02 6.58571e+01 3.37500e+06
2.19455e+02 6.58428e+01 3.37500e+06
2.18538e+02 6.58286e+01 3.37500e+06
2.17625e+02 6.58143e+01 3.37500e+06
2.16715e+02 6.58001e+01 3.37500e+06
2.15807e+02 6.57859e+01 3.37500e+06
2.14903e+02 6.57718e+01 3.37500e+06
2.14005e+02 6.57576e+01 3.37500e+06
2.13115e+02 6.57435e+01 3.37500e+06
2.12236e+02 6.57292e+01 3.37500e+06
2.11362e+02 6.57150e+01 3.37500e+06
2.10491e+02 6.57006e+01 3.37500e+06
2.09622e+02 6.56864e+01 3.37500e+06
2.08757e+02 6.56722e+01 3.37500e+06
2.07895e+02 6.56581e+01 3.37500e+06
2.07038e+02 6.56441e+01 3.37500e+06
2.06187e+02 6.56301e+01 3.37500e+06
2.05340e+02 6.56160e+01 3.37500e+06
2.04497e+02 6.56020e+01 3.37500e+06
2.03663e+02 6.55881e+01 3.37500e+06
2.02835e+02 6.55742e+01 3.37500e+06
2.02014e+02 6.55604e+01 3.37500e+06
2.01200e+02 6.55466e+01 3.37500e+06
2.00393e+02 6.55330e+01 3.37500e+06
1.99590e+02 6.55193e+01 3.37500e+06
1.98791e+02 6.55056e+01 3.37500e+06
1.97996e+02 6.54919e+01 3.37500e+06
1.97205e+02 6.54782e+01 3.37500e+06
1.96417e+02 6.54646e+01 3.37500e+06
1.95633e+02 6.54511e+01 3.37500e+06
1.94853e+02 6.54377e+01 3.37500e+06
1.94080e+02 6.54242e+01 3.37500e+06
1.93310e+02 6.54108e+01 3.37500e+06
1.92548e+02 6.53975e+01 3.37500e+06
1.91789e+02 6.53844e+01 3.37500e+06
1.91036e+02 6.53713e+01 3.37500e+06
1.90286e+02 6.53582e+01 3.37500e+06
1.89538e+02 6.53452e+01 3.37500e+06
1.88795e+02 6.53321e+01 3.37500e+06
1.88055e+02 6.53192e+01 3.37500e+06
1.87319e+02 6.53064e+01 3.37500e+06
1.86587e+02 6.52936e+01 3.37500e+06
1.85859e+02 6.52809e+01 3.37500e+06
1.85134e+02 6.52681e+01 3.37500e+06
1.84412e+02 6.52554e+01 3.37500e+06
1.83695e+02 6.52426e+01 3.37500e+06
1.82981e+02 6.52299e+01 3.37500e+06
1.82269e+02 6.52171e+01 3.37500e+06
1.81563e+02 6.52044e+01 3.37500e+06
1.80860e+02 6.51919e+01 3.37500e+06
1.80163e+02 6.51793e+01 3.37500e+06
1.79470e+02 6.51666e+01 3.37500e+06
1.78781e+02 6.51541e+01 3.37500e+06
1.78095e+02 6.51417e+01 3.37500e+06
1.77414e+02 6.51293e+01 3.37500e+06
1.76736e+02 6.51169e+01 3.37500e+06
1.76060e+02 6.51045e+01 3.37500e+06
1.75389e+02 6.50922e+01 3.37500e+06
1.74720e+02 6.50798e+01 3.37500e+06
1.74054e+02 6.50675e+01 3.37500e+06
1.73395e+02 6.50551e+01 3.37500e+06
1.72738e+02 6.50427e+01 3.37500e+06
1.72083e+02 6.50303e+01 3.37500e+06
1.71429e+02 6.50180e+01 3.37500e+06
1.70778e+02 6.50056e+01 3.37500e+06
1.70130e+02 6.49933e+01 3.37500e+06
1.69484e+02 6.49810e+01 3.37500e+06
1.68842e+02 6.49688e+01 3.37500e+06
1.68202e+02 6.49567e+01 3.37500e+06
1.67566e+02 6.49446e+01 3.37500e+06
1.66935e+02 6.49326e+01 3.37500e+06
1.66307e+02 6.49206e+01 3.37500e+06
1.65681e+02 6.49088e+01 3.37500e+06
1.65058e+02 6.48970e+01 3.37500e+06
1.64437e+02 6.48853e+01 3.37500e+06
1.63817e+02 6.48736e+01 3.37500e+06
1.63201e+02 6.48619e+01 3.37500e+06
1.62590e+02 6.48502e+01 3.37500e+06
1.61982e+02 6.48386e+01 3.37500e+06
1.61377e+02 6.48270e+01 3.37500e+06
1.60776e+02 6.48155e+01 3.37500e+06
1.60177e+02 6.48041e+01 3.37500e+06
1.59581e+02 6.47928e+01 3.37500e+06
1.58988e+02 6.47815e+01 3.37500e+06
1.58396e+02 6.47702e+01 3.37500e+06
1.57808e+02 6.47590e+01 3.37500e+06
1.57221e+02 6.47478e+01 3.37500e+06
1.56637e+02 6.47366e+01 3.37500e+06
1.56055e+02 6.47255e+01 3.37500e+06
1.55476e+02 6.47144e+01 3.37500e+06
1.54899e+02 6.47033e+01 3.37500e+06
1.54325e+02 6.46923e+01 3.37500e+06
1.53755e+02 6.46813e+01 3.37500e+06
1.53189e+02 6.46703e+01 3.37500e+06
1.52625e+02 6.46593e+01 3.37500e+06
1.52063e+02 6.46484e+01 3.37500e+06
1.51503e+02 6.46376e+01 3.37500e+06
1.50948e+02 6.46268e+01 3.37500e+06
1.50395e+02 6.46161e+01 3.37500e+06
1.49845e+02 6.46054e+01 3.37500e+06
1.49298e+02 6.45947e+01 3.37500e+06
1.48754e+02 6.45840e+01 3.37500e+06
1.48214e+02 6.45734e+01 3.37500e+06
1.47678e+02 6.45627e+01 3.37500e+06
1.47145e+02 6.45522e+01 3.37500e+06
1.46614e+02 6.45416e+01 3.37500e+06
1.46086e+02 6.45310e+01 3.37500e+06
1.45561e+02 6.45204e+01 3.37500e+06
1.45039e+02 6.45098e+01 3.37500e+06
1.44521e+02 6.44993e+01 3.37500e+06
1.44004e+02 6.44889e+01 3.37500e+06
1.43491e+02 6.44786e+01 3.37500e+06
1.42980e+02 6.44683e+01 3.37500e+06
1.42472e+02 6.44581e+01 3.37500e+06
1.41967e+02 6.44480e+01 3.37500e+06
1.41466e+02 6.44380e+01 3.37500e+06
1.40969e+02 6.44280e+01 3.37500e+06
1.40474e+02 6.44181e+01 3.37500e+06
1.39982e+02 6.44082e+01 3.37500e+06
1.39490e+02 6.43982e+01 3.37500e+06
1.39000e+02 6.43883e+01 3.37500e+06
1.38512e+02 6.43784e+01 3.37500e+06
1.38026e+02 6.43685e+01 3.37500e+06
1.37542e+02 6.43586e+01 3.37500e+06
1.37060e+02 6.43488e+01 3.37500e+06
1.36582e+02 6.43390e+01 3.37500e+06
1.36105e+02 6.43292e+01 3.37500e+06
1.35632e+02 6.43196e+01 3.37500e+06
1.35160e+02 6.43099e+01 3.37500e+06
1.34689e+02 6.43003e+01 3.37500e+06
1.34220e+02 6.42907e+01 3.37500e+06
1.33755e+02 6.42811e+01 3.37500e+06
1.33292e+02 6.42716e+01 3.37500e+06
1.32833e+02 6.42620e+01 3.37500e+06
1.32376e+02 6.42524e+01 3.37500e+06
1.31922e+02 6.42429e+01 3.37500e+06
1.31469e+02 6.42335e+01 3.37500e+06
1.31018e+02 6.42241e+01 3.37500e+06
1.30569e+02 6.42147e+01 3.37500e+06
1.30122e+02 6.42054e+01 3.37500e+06
1.29676e+02 6.41961e+01 3.37500e+06
1.29233e+02 6.41869e+01 3.37500e+06
1.28792e+02 6.41776e+01 3.37500e+06
1.28351e+02 6.41684e+01 3.37500e+06
1.27912e+02 6.41591e+01 3.37500e+06
1.27475e+02 6.41500e+01 3.37500e+06
1.27038e+02 6.41408e+01 3.37500e+06
1.26603e+02 6.41317e+01 3.37500e+06
1.26171e+02 2.58499e+01 3.37500e+06
1.25740e+02 2.58423e+01 3.37500e+06
1.25310e+02 2.58346e+01 3.37500e+06
1.24882e+02 2.58270e+01 3.37500e+06
1.24458e+02 2.58195e+01 3.37500e+06
1.24035e+02 2.58122e+01 3.37500e+06
1.23614e+02 2.58049e+01 3.37500e+06
1.23195e+02 2.57976e+01 3.37500e+06
1.22777e+02 2.57903e+01 3.37500e+06
1.22362e+02 2.57831e+01 3.37500e+06
1.21948e+02 2.57759e+01 3.37500e+06
1.21536e+02 2.57688e+01 3.37500e+06
1.21128e+02 2.57616e+01 3.37500e+06
1.20720e+02 2.57545e+01 3.37500e+06
1.20314e+02 2.57474e+01 3.37500e+06
1.19910e+02 2.57402e+01 3.37500e+06
1.19509e+02 2.57329e+01 3.37500e+06
1.19109e+02 2.57257e+01 3.37500e+06
1.18711e+02 2.57185e+01 3.37500e+06
1.18316e+02 2.57114e+01 3.37500e+06
1.17924e+02 2.57044e+01 3.37500e+06
1.17534e+02 2.56973e+01 3.37500e+06
1.17146e+02 2.56903e+01 3.37500e+06
1.16758e+02 2.56832e+01 3.37500e+06
1.16371e+02 2.56762e+01 3.37500e+06
1.15986e+02 2.56692e+01 3.37500e+06
1.15601e+02 2.56621e+01 3.37500e+06
1.15217e+02 2.56550e+01 3.37500e+06
1.14836e+02 2.56479e+01 3.37500e+06
1.14457e+02 2.56409e+01 3.37500e+06
1.14081e+02 2.56339e+01 3.37500e+06
1.13706e+02 2.56269e+01 3.37500e+06
1.13333e+02 2.56199e+01 3.37500e+06
1.12961e+02 2.56129e+01 3.37500e+06
1.12591e+02 2.56059e+01 3.37500e+06
1.12221e+02 2.55990e+01 3.37500e+06
1.11853e+02 2.55920e+01 3.37500e+06
1.11486e+02 2.55851e+01 3.37500e+06
1.11120e+02 2.55782e+01 3.37500e+06
1.10757e+02 2.55712e+01 3.37500e+06
1.10394e+02 2.55642e+01 3.37500e+06
1.10032e+02 2.55572e+01 3.37500e+06
1.09672e+02 2.55503e+01 3.37500e+06
1.09313e+02 2.55432e+01 3.37500e+06
1.08957e+02 2.55361e+01 3.37500e+06
1.08601e+02 2.55290e+01 3.37500e+06
1.08247e+02 2.55219e+01 3.37500e+06
1.07894e+02 2.55148e+01 3.37500e+06
1.07541e+02 2.55077e+01 3.37500e+06
1.07191e+02 2.55006e+01 3.37500e+06
1.06842e+02 2.54938e+01 3.37500e+06
1.06495e+02 2.54869e+01 3.37500e+06
1.06148e+02 2.54801e+01 3.37500e+06
1.05802e+02 2.54733e+01 3.37500e+06
1.05458e+02 2.54665e+01 3.37500e+06
1.05114e+02 2.54598e+01 3.37500e+06
1.04773e+02 2.54531e+01 3.37500e+06
1.04432e+02 2.54463e+01 3.37500e+06
1.04093e+02 2.54395e+01 3.37500e+06
1.03755e+02 2.54327e+01 3.37500e+06
1.03419e+02 2.54258e+01 3.37500e+06
1.03083e+02 2.54189e+01 3.37500e+06
1.02750e+02 2.54121e+01 3.37500e+06
1.02418e+02 2.54052e+01 3.37500e+06
1.02087e+02 2.53984e+01 3.37500e+06
1.01757e+02 2.53916e+01 3.37500e+06
1.01430e+02 2.53849e+01 3.37500e+06
1.01103e+02 2.53783e+01 3.37500e+06
1.00777e+02 2.53717e+01 3.37500e+06
1.00452e+02 2.53652e+01 3.37500e+06
1.00128e+02 2.53587e+01 3.37500e+06
9.98045e+01 2.53522e+01 3.37500e+06
9.94825e+01 2.53459e+01 3.37500e+06
9.91637e+01 2.53396e+01 3.37500e+06
9.88459e+01 2.53333e+01 3.37500e+06
9.85294e+01 2.53270e+01 3.37500e+06
9.82137e+01 2.53206e+01 3.37500e+06
9.78994e+01 2.53143e+01 3.37500e+06
9.75862e+01 2.53080e+01 3.37500e+06
