# Chi2 Rg SupportVolume
8.06694e+02 5.80714e+01 3.37500e+06
8.00205e+02 5.81024e+01 3.37500e+06
7.93774e+02 5.81325e+01 3.37500e+06
7.87412e+02 5.81605e+01 3.37500e+06
7.81096e+02 5.81867e+01 3.37500e+06
7.74855e+02 5.82111e+01 3.37500e+06
7.68682e+02 5.82357e+01 3.37500e+06
7.62585e+02 5.82598e+01 3.37500e+06
7.56572e+02 5.82827e+01 3.37500e+06
7.50602e+02 5.83060e+01 3.37500e+06
7.44672e+02 5.83267e+01 3.37500e+06
7.38829e+02 5.83440e+01 3.37500e+06
7.33069e+02 5.83593e+01 3.37500e+06
7.27361e+02 5.83738e+01 3.37500e+06
7.21706e+02 5.83870e+01 3.37500e+06
7.16081e+02 5.83986e+01 3.37500e+06
7.10511e+02 5.84086e+01 3.37500e+06
7.05022e+02 5.84188e+01 3.37500e+06
6.99601e+02 5.84302e+01 3.37500e+06
6.94240e+02 5.84413e+01 3.37500e+06
6.88940e+02 5.84517e+01 3.37500e+06
6.83707e+02 5.84631e+01 3.37500e+06
6.78547e+02 5.84741e+01 3.37500e+06
6.73438e+02 5.84853e+01 3.37500e+06
6.68379e+02 5.84966e+01 3.37500e+06
6.63377e+02 5.85100e+01 3.37500e+06
6.58444e+02 5.85257e+01 3.37500e+06
6.53568e+02 5.85420e+01 3.37500e+06
6.48749e+02 5.85567e+01 3.37500e+06
6.44001e+02 5.85711e+01 3.37500e+06
6.39301e+02 5.85849e+01 3.37500e+06
6.34653e+02 5.85991e+01 3.37500e+06
6.30063e+02 5.86126e+01 3.37500e+06
6.25521e+02 5.86253e+01 3.37500e+06
6.21027e+02 5.86376e+01 3.37500e+06
6.16560e+02 5.86503e+01 3.37500e+06
6.12127e+02 5.86634e+01 3.37500e+06
6.07724e+02 5.86761e+01 3.37500e+06
6.03356e+02 5.86884e+01 3.37500e+06
5.99045e+02 5.87010e+01 3.37500e+06
5.94792e+02 5.87131e+01 3.37500e+06
5.90604e+02 5.87244e+01 3.37500e+06
5.86482e+02 5.87346e+01 3.37500e+06
5.82391e+02 5.87437e+01 3.37500e+06
5.78341e+02 5.87518e+01 3.37500e+06
5.74329e+02 5.87602e+01 3.37500e+06
5.70353e+02 5.87691e+01 3.37500e+06
5.66411e+02 5.87781e+01 3.37500e+06
5.62513e+02 5.87866e+01 3.37500e+06
5.58653e+02 5.87936e+01 3.37500e+06
5.54829e+02 5.88001e+01 3.37500e+06
5.51043e+02 5.88062e+01 3.37500e+06
5.47297e+02 5.88126e+01 3.37500e+06
5.43593e+02 5.88198e+01 3.37500e+06
5.39926e+02 5.88267e+01 3.37500e+06
5.36311e+02 5.88339e+01 3.37500e+06
5.32738e+02 5.88410e+01 3.37500e+06
5.29211e+02 5.88485e+01 3.37500e+06
5.25715e+02 5.88560e+01 3.37500e+06
5.22249e+02 5.88633e+01 3.37500e+06
5.18811e+02 5.88702e+01 3.37500e+06
5.15403e+02 5.88780e+01 3.37500e+06
5.12021e+02 5.88853e+01 3.37500e+06
5.08657e+02 5.88933e+01 3.37500e+06
5.05312e+02 5.89014e+01 3.37500e+06
5.01993e+02 5.89087e+01 3.37500e+06
4.98707e+02 5.89154e+01 3.37500e+06
4.95443e+02 5.89224e+01 3.37500e+06
4.92196e+02 5.89298e+01 3.37500e+06
4.88964e+02 5.89371e+01 3.37500e+06
4.85753e+02 5.89446e+01 3.37500e+06
4.82567e+02 5.89522e+01 3.37500e+06
4.79395e+02 5.89598e+01 3.37500e+06
4.76245e+02 5.89677e+01 3.37500e+06
4.73121e+02 5.89749e+01 3.37500e+06
4.70024e+02 5.89819e+01 3.37500e+06
4.66951e+02 5.89886e+01 3.37500e+06
4.63916e+02 5.89951e+01 3.37500e+06
4.60915e+02 5.90014e+01 3.37500e+06
4.57944e+02 5.90074e+01 3.37500e+06
4.54996e+02 5.90126e+01 3.37500e+06
4.52085e+02 5.90173e+01 3.37500e+06
4.49209e+02 5.90221e+01 3.37500e+06
4.46361e+02 5.90270e+01 3.37500e+06
4.43542e+02 5.90318e+01 3.37500e+06
4.40754e+02 5.90360e+01 3.37500e+06
4.37996e+02 5.90401e+01 3.37500e+06
4.35266e+02 5.90444e+01 3.37500e+06
4.32564e+02 5.90485e+01 3.37500e+06
4.29881e+02 5.90529e+01 3.37500e+06
4.27214e+02 5.90573e+01 3.37500e+06
4.24561e+02 5.90616e+01 3.37500e+06
4.21928e+02 5.90656e+01 3.37500e+06
4.19322e+02 5.90695e+01 3.37500e+06
4.16743e+02 5.90729e+01 3.37500e+06
4.14181e+02 5.90758e+01 3.37500e+06
4.11641e+02 5.90787e+01 3.37500e+06
4.09121e+02 5.90819e+01 3.37500e+06
4.06622e+02 5.90847e+01 3.37500e+06
4.04146e+02 5.90870e+01 3.37500e+06
4.01704e+02 5.90891e+01 3.37500e+06
3.99290e+02 5.90909e+01 3.37500e+06
3.96894e+02 5.90923e+01 3.37500e+06
3.94517e+02 5.90938e+01 3.37500e+06
3.92151e+02 5.90957e+01 3.37500e+06
3.89799e+02 5.90978e+01 3.37500e+06
3.87461e+02 5.91000e+01 3.37500e+06
3.85138e+02 5.91021e+01 3.37500e+06
3.82830e+02 5.91039e+01 3.37500e+06
3.80549e+02 5.91055e+01 3.37500e+06
3.78300e+02 5.91066e+01 3.37500e+06
3.76071e+02 5.91073e+01 3.37500e+06
3.73863e+02 5.91081e+01 3.37500e+06
3.71676e+02 5.91090e+01 3.37500e+06
3.69508e+02 5.91098e+01 3.37500e+06
3.67365e+02 5.91109e+01 3.37500e+06
3.65235e+02 5.91118e+01 3.37500e+06
3.63115e+02 5.91129e+01 3.37500e+06
3.61014e+02 5.91137e+01 3.37500e+06
3.58928e+02 5.91142e+01 3.37500e+06
3.56862e+02 5.91145e+01 3.37500e+06
3.54816e+02 5.91148e+01 3.37500e+06
3.52787e+02 5.91150e+01 3.37500e+06
3.50778e+02 5.91150e+01 3.37500e+06
3.48791e+02 5.91149e+01 3.37500e+06
3.46829e+02 5.91145e+01 3.37500e+06
3.44890e+02 5.91137e+01 3.37500e+06
3.42961e+02 5.91130e+01 3.37500e+06
3.41046e+02 5.91120e+01 3.37500e+06
3.39140e+02 5.91107e+01 3.37500e+06
3.37245e+02 5.91095e+01 3.37500e+06
3.35366e+02 5.91084e+01 3.37500e+06
3.33505e+02 5.91071e+01 3.37500e+06
3.31666e+02 5.91056e+01 3.37500e+06
3.29840e+02 5.91040e+01 3.37500e+06
3.28026e+02 5.91023e+01 3.37500e+06
3.26224e+02 5.91005e+01 3.37500e+06
3.24435e+02 5.90986e+01 3.37500e+06
3.22656e+02 5.90969e+01 3.37500e+06
3.20886e+02 5.90950e+01 3.37500e+06
3.19124e+02 5.90931e+01 3.37500e+06
3.17375e+02 5.90910e+01 3.37500e+06
3.15643e+02 5.90885e+01 3.37500e+06
3.13926e+02 5.90862e+01 3.37500e+06
3.12229e+02 5.90842e+01 3.37500e+06
3.10549e+02 5.90825e+01 3.37500e+06
3.08879e+02 5.90808e+01 3.37500e+06
3.07218e+02 5.90791e+01 3.37500e+06
3.05565e+02 5.90775e+01 3.37500e+06
3.03924e+02 5.90758e+01 3.37500e+06
3.02301e+02 5.90740e+01 3.37500e+06
3.00695e+02 5.90725e+01 3.37500e+06
2.99099e+02 5.90710e+01 3.37500e+06
2.97512e+02 5.90695e+01 3.37500e+06
2.95937e+02 5.90679e+01 3.37500e+06
2.94374e+02 5.90663e+01 3.37500e+06
2.92821e+02 5.90647e+01 3.37500e+06
2.91284e+02 5.90629e+01 3.37500e+06
2.89757e+02 5.90610e+01 3.37500e+06
2.88237e+02 5.90590e+01 3.37500e+06
2.86725e+02 5.90571e+01 3.37500e+06
2.85228e+02 5.90550e+01 3.37500e+06
2.83742e+02 5.90528e+01 3.37500e+06
2.82270e+02 5.90506e+01 3.37500e+06
2.80804e+02 5.90482e+01 3.37500e+06
2.79347e+02 5.90459e+01 3.37500e+06
2.77898e+02 5.90436e+01 3.37500e+06
2.76459e+02 5.90412e+01 3.37500e+06
2.75028e+02 5.90387e+01 3.37500e+06
2.73605e+02 5.90362e+01 3.37500e+06
2.72193e+02 5.90336e+01 3.37500e+06
2.70791e+02 5.90308e+01 3.37500e+06
2.69400e+02 5.90282e+01 3.37500e+06
2.68017e+02 5.90256e+01 3.37500e+06
2.66638e+02 5.90228e+01 3.37500e+06
2.65266e+02 5.90201e+01 3.37500e+06
2.63905e+02 5.90174e+01 3.37500e+06
2.62550e+02 5.90148e+01 3.37500e+06
2.61205e+02 5.90121e+01 3.37500e+06
2.59872e+02 5.90095e+01 3.37500e+06
2.58551e+02 5.90066e+01 3.37500e+06
2.57241e+02 5.90036e+01 3.37500e+06
2.55942e+02 5.90004e+01 3.37500e+06
2.54654e+02 5.89970e+01 3.37500e+06
2.53371e+02 5.89936e+01 3.37500e+06
2.52096e+02 5.89901e+01 3.37500e+06
2.50832e+02 5.89866e+01 3.37500e+06
2.49575e+02 5.89832e+01 3.37500e+06
2.48324e+02 5.89799e+01 3.37500e+06
2.47083e+02 5.89768e+01 3.37500e+06
2.45851e+02 5.89736e+01 3.37500e+06
2.44630e+02 5.89703e+01 3.37500e+06
2.43419e+02 5.89672e+01 3.37500e+06
2.42218e+02 5.89641e+01 3.37500e+06
2.41029e+02 5.89610e+01 3.37500e+06
2.39851e+02 5.89578e+01 3.37500e+06
2.38679e+02 5.89546e+01 3.37500e+06
2.37516e+02 5.89512e+01 3.37500e+06
2.36362e+02 5.89480e+01 3.37500e+06
2.35215e+02 5.89449e+01 3.37500e+06
2.34072e+02 5.89418e+01 3.37500e+06
2.32937e+02 5.89387e+01 3.37500e+06
2.31812e+02 5.89356e+01 3.37500e+06
2.30697e+02 5.89325e+01 3.37500e+06
2.29590e+02 5.89294e+01 3.37500e+06
2.28491e+02 5.89263e+01 3.37500e+06
2.27397e+02 5.89231e+01 3.37500e+06
2.26311e+02 5.89202e+01 3.37500e+06
2.25233e+02 5.89175e+01 3.37500e+06
2.24165e+02 5.89148e+01 3.37500e+06
2.23107e+02 5.89121e+01 3.37500e+06
2.22056e+02 5.89095e+01 3.37500e+06
2.21014e+02 5.89070e+01 3.37500e+06
2.19978e+02 5.89045e+01 3.37500e+06
2.18948e+02 5.89020e+01 3.37500e+06
2.17922e+02 5.88994e+01 3.37500e+06
2.16900e+02 5.88969e+01 3.37500e+06
2.15882e+02 5.88943e+01 3.37500e+06
2.14872e+02 5.88917e+01 3.37500e+06
2.13870e+02 5.88892e+01 3.37500e+06
2.12874e+02 5.88866e+01 3.37500e+06
2.11884e+02 5.88840e+01 3.37500e+06
2.10900e+02 5.88814e+01 3.37500e+06
2.09923e+02 5.88789e+01 3.37500e+06
2.08952e+02 5.88763e+01 3.37500e+06
2.07985e+02 5.88738e+01 3.37500e+06
2.07020e+02 5.88713e+01 3.37500e+06
2.06062e+02 5.88687e+01 3.37500e+06
2.05108e+02 5.88661e+01 3.37500e+06
2.04163e+02 5.88635e+01 3.37500e+06
2.03222e+02 5.88609e+01 3.37500e+06
2.02289e+02 5.88583e+01 3.37500e+06
2.01362e+02 5.88557e+01 3.37500e+06
2.00441e+02 5.88529e+01 3.37500e+06
1.99525e+02 5.88502e+01 3.37500e+06
1.98615e+02 5.88474e+01 3.37500e+06
1.97708e+02 5.88447e+01 3.37500e+06
1.96806e+02 5.88419e+01 3.37500e+06
1.95908e+02 5.88391e+01 3.37500e+06
1.95014e+02 5.88364e+01 3.37500e+06
1.94124e+02 5.88337e+01 3.37500e+06
1.93240e+02 5.88312e+01 3.37500e+06
1.92360e+02 5.88287e+01 3.37500e+06
1.91487e+02 5.88261e+01 3.37500e+06
1.90617e+02 5.88234e+01 3.37500e+06
1.89756e+02 5.88206e+01 3.37500e+06
1.88900e+02 5.88178e+01 3.37500e+06
1.88049e+02 5.88149e+01 3.37500e+06
1.87206e+02 5.88121e+01 3.37500e+06
1.86371e+02 5.88095e+01 3.37500e+06
1.85543e+02 5.88068e+01 3.37500e+06
1.84720e+02 5.88042e+01 3.37500e+06
1.83898e+02 5.88016e+01 3.37500e+06
1.83085e+02 5.87991e+01 3.37500e+06
1.82275e+02 5.87966e+01 3.37500e+06
1.81469e+02 5.87940e+01 3.37500e+06
1.80669e+02 5.87915e+01 3.37500e+06
1.79874e+02 5.87891e+01 3.37500e+06
1.79085e+02 5.87867e+01 3.37500e+06
1.78301e+02 5.87842e+01 3.37500e+06
1.77522e+02 5.87818e+01 3.37500e+06
1.76747e+02 5.87793e+01 3.37500e+06
1.75975e+02 5.87767e+01 3.37500e+06
1.75208e+02 5.87742e+01 3.37500e+06
1.74442e+02 5.87717e+01 3.37500e+06
1.73682e+02 5.87693e+01 3.37500e+06
1.72925e+02 5.87668e+01 3.37500e+06
1.72170e+02 5.87643e+01 3.37500e+06
1.71421e+02 5.87617e+01 3.37500e+06
1.70675e+02 5.87590e+01 3.37500e+06
1.69932e+02 5.87563e+01 3.37500e+06
1.69193e+02 5.87536e+01 3.37500e+06
1.68458e+02 5.87509e+01 3.37500e+06
1.67726e+02 5.87484e+01 3.37500e+06
1.66999e+02 5.87457e+01 3.37500e+06
1.66276e+02 5.87431e+01 3.37500e+06
1.65558e+02 5.87403e+01 3.37500e+06
1.64842e+02 5.87375e+01 3.37500e+06
1.64129e+02 5.87347e+01 3.37500e+06
1.63419e+02 5.87319e+01 3.37500e+06
1.62712e+02 5.87290e+01 3.37500e+06
1.62007e+02 5.87262e+01 3.37500e+06
1.61308e+02 5.87234e+01 3.37500e+06
1.60611e+02 5.87206e+01 3.37500e+06
1.59919e+02 5.87178e+01 3.37500e+06
1.59232e+02 5.87151e+01 3.37500e+06
1.58550e+02 5.87125e+01 3.37500e+06
1.57873e+02 5.87099e+01 3.37500e+06
1.57199e+02 5.87073e+01 3.37500e+06
1.56528e+02 5.87047e+01 3.37500e+06
1.55863e+02 5.87020e+01 3.37500e+06
1.55203e+02 5.86993e+01 3.37500e+06
1.54547e+02 5.86966e+01 3.37500e+06
1.53894e+02 5.86939e+01 3.37500e+06
1.53245e+02 5.86912e+01 3.37500e+06
1.52599e+02 5.86885e+01 3.37500e+06
1.51960e+02 5.86857e+01 3.37500e+06
1.51326e+02 5.86829e+01 3.37500e+06
1.50697e+02 5.86801e+01 3.37500e+06
1.50072e+02 5.86775e+01 3.37500e+06
1.49450e+02 5.86748e+01 3.37500e+06
1.48830e+02 5.86722e+01 3.37500e+06
1.48213e+02 5.86695e+01 3.37500e+06
1.47601e+02 5.86668e+01 3.37500e+06
1.46992e+02 5.86642e+01 3.37500e+06
1.46387e+02 5.86615e+01 3.37500e+06
1.45785e+02 5.86589e+01 3.37500e+06
1.45188e+02 5.86562e+01 3.37500e+06
1.44594e+02 5.86537e+01 3.37500e+06
1.44005e+02 5.86513e+01 3.37500e+06
1.43420e+02 5.86489e+01 3.37500e+06
1.42840e+02 5.86464e+01 3.37500e+06
1.42263e+02 5.86439e+01 3.37500e+06
1.41689e+02 5.86414e+01 3.37500e+06
1.41119e+02 5.86391e+01 3.37500e+06
1.40553e+02 5.86369e+01 3.37500e+06
1.39988e+02 5.86345e+01 3.37500e+06
1.39428e+02 5.86321e+01 3.37500e+06
1.38869e+02 5.86297e+01 3.37500e+06
1.38313e+02 5.86274e+01 3.37500e+06
1.37760e+02 5.86250e+01 3.37500e+06
1.37211e+02 5.86226e+01 3.37500e+06
1.36664e+02 5.86202e+01 3.37500e+06
1.36121e+02 5.86177e+01 3.37500e+06
1.35582e+02 5.86152e+01 3.37500e+06
1.35046e+02 5.86126e+01 3.37500e+06
1.34514e+02 5.86099e+01 3.37500e+06
1.33985e+02 5.86073e+01 3.37500e+06
1.33458e+02 5.86047e+01 3.37500e+06
1.32933e+02 5.86021e+01 3.37500e+06
1.32409e+02 5.85994e+01 3.37500e+06
1.31887e+02 5.85969e+01 3.37500e+06
1.31369e+02 5.85944e+01 3.37500e+06
1.30854e+02 5.85919e+01 3.37500e+06
1.30341e+02 5.85894e+01 3.37500e+06
1.29830e+02 5.85869e+01 3.37500e+06
1.29321e+02 5.85844e+01 3.37500e+06
1.28817e+02 5.85818e+01 3.37500e+06
1.28318e+02 5.85791e+01 3.37500e+06
1.27822e+02 5.85764e+01 3.37500e+06
1.27329e+02 5.85736e+01 3.37500e+06
1.26840e+02 5.85709e+01 3.37500e+06
1.26355e+02 5.85681e+01 3.37500e+06
1.25871e+02 5.85653e+01 3.37500e+06
1.25388e+02 5.85625e+01 3.37500e+06
1.24907e+02 5.85597e+01 3.37500e+06
1.24427e+02 5.85570e+01 3.37500e+06
1.23951e+02 5.85543e+01 3.37500e+06
1.23476e+02 5.85516e+01 3.37500e+06
1.23003e+02 5.85488e+01 3.37500e+06
1.22533e+02 5.85460e+01 3.37500e+06
1.22066e+02 5.85432e+01 3.37500e+06
1.21601e+02 5.85405e+01 3.37500e+06
1.21140e+02 5.85379e+01 3.37500e+06
1.20682e+02 5.85353e+01 3.37500e+06
1.20225e+02 5.85327e+01 3.37500e+06
1.19770e+02 5.85302e+01 3.37500e+06
1.19318e+02 5.85277e+01 3.37500e+06
1.18868e+02 5.85252e+01 3.37500e+06
1.18419e+02 5.85226e+01 3.37500e+06
1.17974e+02 5.85202e+01 3.37500e+06
1.17531e+02 5.85177e+01 3.37500e+06
1.17092e+02 5.85152e+01 3.37500e+06
1.16655e+02 5.85127e+01 3.37500e+06
1.16222e+02 5.85102e+01 3.37500e+06
1.15792e+02 5.85077e+01 3.37500e+06
1.15363e+02 5.85052e+01 3.37500e+06
1.14936e+02 5.85027e+01 3.37500e+06
1.14510e+02 5.85001e+01 3.37500e+06
1.14087e+02 5.84975e+01 3.37500e+06
1.13666e+02 5.84950e+01 3.37500e+06
1.13247e+02 5.84925e+01 3.37500e+06
1.12830e+02 5.84901e+01 3.37500e+06
1.12415e+02 5.84878e+01 3.37500e+06
1.12002e+02 5.84856e+01 3.37500e+06
1.11591e+02 5.84834e+01 3.37500e+06
1.11184e+02 5.84812e+01 3.37500e+06
1.10780e+02 5.84790e+01 3.37500e+06
1.10377e+02 5.84768e+01 3.37500e+06
1.09975e+02 5.84746e+01 3.37500e+06
1.09575e+02 5.84724e+01 3.37500e+06
1.09179e+02 5.84702e+01 3.37500e+06
1.08785e+02 5.84680e+01 3.37500e+06
1.08393e+02 5.84658e+01 3.37500e+06
1.08002e+02 5.84636e+01 3.37500e+06
1.07613e+02 5.84615e+01 3.37500e+06
1.07227e+02 5.84593e+01 3.37500e+06
1.06842e+02 5.84572e+01 3.37500e+06
1.06460e+02 5.84551e+01 3.37500e+06
1.06079e+02 5.84530e+01 3.37500e+06
1.05699e+02 5.84510e+01 3.37500e+06
1.05322e+02 5.84489e+01 3.37500e+06
1.04949e+02 5.84468e+01 3.37500e+06
1.04577e+02 5.84447e+01 3.37500e+06
1.04208e+02 5.84427e+01 3.37500e+06
1.03842e+02 5.84407e+01 3.37500e+06
1.03478e+02 5.84386e+01 3.37500e+06
1.03118e+02 5.84366e+01 3.37500e+06
1.02759e+02 5.84347e+01 3.37500e+06
1.02401e+02 5.84326e+01 3.37500e+06
1.02046e+02 5.84306e+01 3.37500e+06
1.01694e+02 5.84284e+01 3.37500e+06
1.01343e+02 5.84262e+01 3.37500e+06
1.00994e+02 5.84240e+01 3.37500e+06
1.00647e+02 5.84218e+01 3.37500e+06
1.00302e+02 5.84196e+01 3.37500e+06
9.99589e+01 5.84175e+01 3.37500e+06
9.96178e+01 5.84153e+01 3.37500e+06
9.92778e+01 5.84132e+01 3.37500e+06
9.89390e+01 5.84111e+01 3.37500e+06
9.86020e+01 5.84091e+01 3.37500e+06
9.82663e+01 5.84071e+01 3.37500e+06
9.79325e+01 5.84052e+01 3.37500e+06
9.76000e+01 5.84033e+01 3.37500e+06
9.72695e+01 5.84014e+01 3.37500e+06
9.69403e+01 5.83995e+01 3.37500e+06
9.66120e+01 5.83975e+01 3.37500e+06
9.62855e+01 5.83957e+01 3.37500e+06
9.59597e+01 5.83938e+01 3.37500e+06
9.56351e+01 5.83919e+01 3.37500e+06
9.53119e+01 5.83900e+01 3.37500e+06
9.49906e+01 5.83882e+01 3.37500e+06
9.46716e+01 5.83864e+01 3.37500e+06
9.43548e+01 5.83846e+01 3.37500e+06
9.40398e+01 5.83829e+01 3.37500e+06
9.37270e+01 5.83813e+01 3.37500e+06
9.34164e+01 5.83796e+01 3.37500e+06
9.31076e+01 5.83780e+01 3.37500e+06
9.27997e+01 5.83763e+01 3.37500e+06
9.24931e+01 5.83747e+01 3.37500e+06
9.21888e+01 5.83730e+01 3.37500e+06
9.18869e+01 5.83713e+01 3.37500e+06
9.15857e+01 5.83696e+01 3.37500e+06
9.12853e+01 5.83679e+01 3.37500e+06
9.09860e+01 5.83662e+01 3.37500e+06
9.06883e+01 5.83645e+01 3.37500e+06
9.03917e+01 5.83628e+01 3.37500e+06
9.00969e+01 5.83610e+01 3.37500e+06
8.98028e+01 5.83592e+01 3.37500e+06
8.95095e+01 5.83575e+01 3.37500e+06
8.92169e+01 1.30658e+01 3.37500e+06
8.89256e+01 1.30661e+01 3.37500e+06
8.86353e+01 1.30663e+01 3.37500e+06
8.83467e+01 1.30665e+01 3.37500e+06
8.80601e+01 1.30668e+01 3.37500e+06
8.77764e+01 1.30669e+01 3.37500e+06
8.74948e+01 1.30669e+01 3.37500e+06
8.72155e+01 1.30669e+01 3.37500e+06
8.69382e+01 1.30673e+01 3.37500e+06
8.66627e+01 1.30678e+01 3.37500e+06
8.63880e+01 1.30683e+01 3.37500e+06
8.61149e+01 1.30688e+01 3.37500e+06
8.58429e+01 1.30692e+01 3.37500e+06
8.55717e+01 1.30696e+01 3.37500e+06
8.53021e+01 1.30701e+01 3.37500e+06
8.50333e+01 1.30707e+01 3.37500e+06
8.47655e+01 1.30712e+01 3.37500e+06
8.44991e+01 1.30717e+01 3.37500e+06
8.42339e+01 1.30723e+01 3.37500e+06
8.39692e+01 1.30728e+01 3.37500e+06
8.37061e+01 1.30732e+01 3.37500e+06
8.34443e+01 1.30737e+01 3.37500e+06
8.31835e+01 1.30740e+01 3.37500e+06
8.29234e+01 1.30744e+01 3.37500e+06
8.26643e+01 1.30747e+01 3.37500e+06
8.24066e+01 1.30749e+01 3.37500e+06
8.21502e+01 1.30751e+01 3.37500e+06
8.18949e+01 1.30755e+01 3.37500e+06
8.16415e+01 1.30759e+01 3.37500e+06
8.13891e+01 1.30763e+01 3.37500e+06
8.11382e+01 1.30767e+01 3.37500e+06
8.08888e+01 1.30770e+01 3.37500e+06
8.06414e+01 1.30772e+01 3.37500e+06
8.03956e+01 1.30772e+01 3.37500e+06
8.01507e+01 1.30773e+01 3.37500e+06
7.99064e+01 1.30773e+01 3.37500e+06
7.96626e+01 1.30773e+01 3.37500e+06
7.94196e+01 1.30773e+01 3.37500e+06
7.91781e+01 1.30773e+01 3.37500e+06
7.89376e+01 1.30774e+01 3.37500e+06
7.86982e+01 1.30775e+01 3.37500e+06
7.84600e+01 1.30776e+01 3.37500e+06
7.82232e+01 1.30776e+01 3.37500e+06
7.79881e+01 1.30775e+01 3.37500e+06
7.77538e+01 1.30774e+01 3.37500e+06
7.75207e+01 1.30772e+01 3.37500e+06
7.72883e+01 1.30769e+01 3.37500e+06
7.70572e+01 1.30766e+01 3.37500e+06
7.68284e+01 1.30765e+01 3.37500e+06
7.66002e+01 1.30763e+01 3.37500e+06
7.63730e+01 1.30761e+01 3.37500e+06
7.61465e+01 1.30759e+01 3.37500e+06
7.59205e+01 1.30756e+01 3.37500e+06
7.56950e+01 1.30754e+01 3.37500e+06
7.54703e+01 1.30752e+01 3.37500e+06
7.52464e+01 1.30751e+01 3.37500e+06
7.50234e+01 1.30750e+01 3.37500e+06
7.48020e+01 1.30749e+01 3.37500e+06
7.45813e+01 1.30747e+01 3.37500e+06
7.43611e+01 1.30745e+01 3.37500e+06
7.41415e+01 1.30743e+01 3.37500e+06
7.39227e+01 1.30741e+01 3.37500e+06
7.37045e+01 1.30739e+01 3.37500e+06
7.34871e+01 1.30736e+01 3.37500e+06
7.32704e+01 1.30733e+01 3.37500e+06
7.30543e+01 1.30729e+01 3.37500e+06
7.28392e+01 1.30727e+01 3.37500e+06
7.26246e+01 1.30726e+01 3.37500e+06
7.24114e+01 1.30725e+01 3.37500e+06
7.21995e+01 1.30724e+01 3.37500e+06
7.19886e+01 1.30724e+01 3.37500e+06
7.17791e+01 1.30723e+01 3.37500e+06
7.15711e+01 1.30720e+01 3.37500e+06
7.13642e+01 1.30717e+01 3.37500e+06
7.11578e+01 1.30713e+01 3.37500e+06
7.09519e+01 1.30710e+01 3.37500e+06
7.07465e+01 1.30706e+01 3.37500e+06
7.05421e+01 1.30703e+01 3.37500e+06
7.03387e+01 1.30698e+01 3.37500e+06
